-10.552	-0.43966666	1000.0	-3.95234	-0.16468082	20.7704	-2.43464	-0.10144333	6.47957	-2.43464	-0.10144333	6.47957	0.0	-5.70025	0.0	0.0	-3.95035	0.0	0.0	-22.8575	-35.8615	-29.1239	-36.0312	14.9984	-26.0	1.0	0.0	1.0761482	-11.3555155	0.07172	-0.7567894	0.0010051255	25.326	0.0016188896	0.9259259	2.0	0.04	0.04	950.0	0.0	0.0	0.0	0.0	391.0	0.41157895	0.0	0.0	
-13.5859	-0.43825486	1000.0	-10.7048	-0.3453161	138.345	-9.24945	-0.29836935	70.7768	-9.24945	-0.29836935	70.7768	-4.0	-6.82461	-0.168821	-2.81664	-4.72033	-0.847299	-1.51395	-22.6463	-31.5176	-23.9847	-32.7354	20.9978	-34.0	3.0	0.0	1.7055428	-23.171335	0.06235294	-0.8471208	0.0010038627	35.246	0.0012199966	0.8	1.0	0.122	0.122	79.0	0.0	0.0	0.0	0.0	14.0	0.17721519	0.0	0.0	
-6.38138	-0.638138	1000.0	-2.16865	-0.21686499	12.143	-1.08476	-0.108476	3.48642	-1.08476	-0.108476	3.48642	0.0	-6.21508	0.0	0.0	-6.6558	0.0	0.0	-14.9819	-13.6379	-12.8807	-11.8713	8.99907	-11.0	5.0	0.0	0.81525	-5.2024198	0.013272727	-0.08469831	0.0010260404	12.512	0.0036764706	1.0	1.0	0.002	0.002	3198.0	0.0	0.0	0.0	0.0	1870.0	0.58474046	0.0	0.0	
-7.51968	-0.44233412	1000.0	-5.42639	-0.3191994	22.7299	-4.06678	-0.23922236	10.3919	-4.06678	-0.23922236	10.3919	0.0	-3.2117	0.0	0.0	-1.85951	0.0	0.0	-27.4358	-36.5354	-10.0124	-17.1373	8.99907	-15.0	3.0	0.0	1.209625	-9.095993	0.09082353	-0.6829639	0.0010081212	17.723	0.0013541726	0.875	3.0	0.16	0.16	602.0	0.0	0.0	0.0	0.0	234.0	0.38870433	0.0	0.0	
-9.51565	-0.47578248	1000.0	-2.6137	-0.130685	20.2699	-2.6137	-0.130685	20.2699	-2.6137	-0.130685	20.2699	0.0	-4.43113	0.0	0.0	-2.96661	0.0	0.0	-27.0265	-45.6024	-19.1125	-34.2839	11.9988	-24.0	5.0	0.0	1.1881601	-11.306115	0.028458333	-0.27079952	0.0010056708	24.789	0.0012505547	0.88	1.0	0.187	0.187	368.0	0.0	0.0	0.0	0.0	156.0	0.42391303	0.0	0.0	
-8.00909	-0.47112298	1000.0	-6.60167	-0.38833353	44.7112	-6.60167	-0.38833353	44.7112	-6.60167	-0.38833353	44.7112	0.0	-4.3872	0.0	0.0	-3.40767	0.0	0.0	-14.6916	-28.8836	-18.2698	-34.9242	8.99907	-18.0	1.0	0.0	1.1669474	-9.346187	0.11021052	-0.882686	0.0010105047	19.45	0.0018508998	0.84210527	4.0	0.063	0.063	62.0	0.0	0.0	0.0	0.0	21.0	0.33870968	0.0	0.0	
-5.66217	-1.132434	1000.0	-1.61168	-0.32233602	40.896	-1.61168	-0.32233602	40.896	-1.61168	-0.32233602	40.896	-4.0	-0.4876	-0.609497	-0.697618	-1.72962	-0.923439	-0.515311	-8.13326	-5.90341	-11.9223	-11.8711	4.99948	-9.0	4.0	0.0	1.2752	-7.2203994	0.2095	-1.1862246	0.0010298669	11.03	0.002719855	0.8	5.0	0.287	0.077	77.0	0.0	0.0	0.0	0.0	15.0	0.19480519	0.0	0.0	
-205.85	-18.713636	1000.0	-3.13676	-0.28516	37.015	-1.56838	-0.14258	6.084	-1.56838	-0.14258	6.084	-12.0	-1.3507	-5.3132	-1.31687	-0.990135	-3.41428	-1.3237	-5.78326	-4.72132	-11.3876	-12.6484	7.99917	-16.0	3.0	0.0	1.478294	-304.30682	0.069066666	-14.217374	0.0010006106	15.837	0.0015154385	0.7647059	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	10.0	0.18518518	0.0	0.0	
-5.29738	-0.40749076	1000.0	-2.47192	-0.1901477	17.217	-1.23596	-0.09507385	4.14934	-1.23596	-0.09507385	4.14934	0.0	-2.23589	0.0	0.0	-1.94539	0.0	0.0	-11.2478	-16.1698	-10.3322	-16.4595	5.99938	-12.0	3.0	0.0	0.8973077	-4.75338	0.04864286	-0.2576797	0.0010287088	14.292	0.001959138	1.0	2.0	0.037	0.037	969.0	0.0	0.0	0.0	0.0	483.0	0.498452	0.0	0.0	
-8.22294	-1.0278676	1000.0	-1.47956	-0.184945	30.169	-1.47956	-0.184945	30.169	-1.47956	-0.184945	30.169	-12.0	-0.711496	-0.484245	-4.03699	-0.186067	-0.847299	-2.54344	-15.6655	-18.4623	-18.0605	-16.2385	6.99927	-12.0	5.0	0.0	0.8159231	-6.709287	0.1738	-1.4291471	0.0010207269	11.036	0.0040775645	0.9230769	6.0	0.053	0.053	13.0	0.0	0.0	0.0	0.0	2.0	0.15384616	0.0	0.0	
-14.8351	-0.6181292	1000.0	-7.9824	-0.3326	21.3993	-6.72381	-0.28015876	13.2018	-6.72381	-0.28015876	13.2018	-8.0	-5.57092	-0.794401	-3.89498	-4.74657	-4.73822	-3.945	-24.7689	-29.3246	-26.5428	-34.503	18.998	-30.0	4.0	0.0	1.642	-24.359234	0.3324516	-4.931953	0.0010032008	31.558	0.0010773813	0.8064516	2.0	0.138	0.138	176.0	0.0	0.0	0.0	0.0	52.0	0.29545453	0.0	0.0	
-3.96211	-1.3207034	1000.0	-1.29327	-0.43109	19.646	-1.29327	-0.43109	19.646	-1.29327	-0.43109	19.646	-6.0	0.0	-4.11432	-2.17998	0.0	-1.60944	-1.21102	-6.4345	-1.84377	-11.5922	-7.74885	2.99969	-5.0	3.0	0.0	0.7523333	-2.9808273	0.0775	-0.30706352	0.0011041905	6.136	0.006029987	1.0	4.0	0.01	0.01	892.0	0.0	0.0	0.0	0.0	411.0	0.46076232	0.0	0.0	
-9.3173	-0.54807645	1000.0	-4.03099	-0.23711707	22.063	-2.97981	-0.17528294	9.84626	-2.97981	-0.17528294	9.84626	0.0	-1.9052	0.0	0.0	-2.02187	0.0	0.0	-16.4987	-23.5636	-16.8915	-29.9142	10.9989	-18.0	1.0	0.7058824	1.1763684	-10.960577	0.022933334	-0.21367675	0.0010074212	18.025	0.0023855756	0.84210527	5.0	0.116	0.027	87.0	0.0	0.0	0.0	0.0	16.0	0.18390805	0.0	0.0	
-10.4849	-0.38832965	1000.0	-3.65922	-0.13552667	16.5859	-2.36865	-0.08772778	6.15956	-2.36865	-0.08772778	6.15956	-6.0	-3.18638	-4.87514	-3.72205	-3.58646	-2.19723	-3.00127	-21.7541	-37.4457	-19.5965	-28.6463	14.9984	-24.0	4.0	0.11111111	0.9634	-10.101153	0.019846154	-0.20808496	0.0010046375	26.815	0.0014171173	1.0	3.0	0.365	0.365	404.0	0.0	0.0	0.0	0.0	173.0	0.42821783	0.0	0.0	
-24.1955	-0.5760833	1000.0	-11.8548	-0.28225714	234.94	-10.8649	-0.2586881	148.928	-10.8649	-0.2586881	148.928	-8.0	-9.59859	-4.07501	-2.83147	-6.82595	-3.57956	-3.93084	-44.5299	-55.6908	-44.4004	-72.0754	27.9971	-47.0	3.0	0.14285715	1.4003959	-33.883278	0.026	-0.629083	0.0010011289	47.966	0.0010841013	0.8333333	0.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0	55.0	0.23809524	0.0	0.0	
-410.365	-22.798056	1000.0	-5.13013	-0.2850072	51.2911	-3.27924	-0.18217999	12.3902	-3.27924	-0.18217999	12.3902	0.0	-3.41435	0.0	0.0	-2.40161	0.0	0.0	-22.6322	-31.6499	-14.6778	-23.9426	10.9989	-18.0	3.0	0.0	0.7801053	-320.1279	0.09282353	-38.091526	0.0010001564	18.006	0.0021104077	0.94736844	5.0	0.07	0.021	464.0	0.0	0.0	0.0	0.0	187.0	0.40301725	0.0	0.0	
-108.463	-6.7789373	1000.0	-4.05762	-0.25360125	22.5186	-2.67473	-0.16717063	7.79068	-2.67473	-0.16717063	7.79068	0.0	-3.996	0.0	0.0	-2.82966	0.0	0.0	-23.5959	-30.0698	-16.4258	-20.0036	8.99907	-15.0	3.0	0.0	0.789875	-85.67221	0.05026667	-5.4520736	0.00100093	16.272	0.0022738446	1.0	4.0	0.092	0.092	24.0	0.0	0.0	0.0	0.0	6.0	0.25	0.0	0.0	
-209.092	-14.9351425	1000.0	-5.01771	-0.35840788	17.965	-2.50885	-0.17920358	6.85937	-2.50885	-0.17920358	6.85937	0.0	-4.70605	0.0	0.0	-4.60968	0.0	0.0	-20.0228	-23.427	-15.0108	-14.7782	9.99896	-13.0	3.0	0.0	0.9282857	-194.0971	0.039416667	-8.24171	0.0010003267	14.387	0.002154723	0.9285714	5.0	0.207	0.065	301.0	0.0	0.0	0.0	0.0	118.0	0.39202657	0.0	0.0	
-6.75164	-0.48226	1000.0	-5.14085	-0.36720356	19.2847	-6.80651	-0.4861793	50.307	-6.80651	-0.4861793	50.307	0.0	-2.55024	0.0	0.0	-4.60838	0.0	0.0	-13.1136	-18.4039	-15.7551	-29.6118	8.99907	-15.0	3.0	0.0	1.1021875	-7.441573	0.0011333333	-0.0076518585	0.0010079934	15.886	0.0018255067	0.8125	0.0	0.0	0.0	244.0	0.0	0.0	0.0	0.0	92.0	0.37704918	0.0	0.0	
-5.17603	-0.8626717	1000.0	-3.32866	-0.55477667	46.167	-1.66433	-0.27738833	46.167	-1.66433	-0.27738833	46.167	0.0	-3.1393	0.0	0.0	-2.70258	0.0	0.0	-9.36761	-8.3155	-10.7426	-9.12406	5.99938	-6.0	4.0	0.0	0.6138571	-3.177343	0.021333333	-0.11042198	0.001041156	7.708	0.008043591	1.0	6.0	0.057	0.057	846.0	0.0	0.0	0.0	0.0	371.0	0.4385343	0.0	0.0	
-10.4997	-0.6176294	1000.0	-2.83786	-0.16693294	26.238	-2.83786	-0.16693294	26.238	-2.83786	-0.16693294	26.238	0.0	-3.31305	0.0	0.0	-3.25056	0.0	0.0	-13.5308	-31.2641	-16.2758	-26.2903	8.99907	-17.0	3.0	0.0	0.9003333	-9.453229	0.030470587	-0.319932	0.0010061071	17.326	0.002539536	0.9444444	4.0	0.036	0.036	550.0	0.0	0.0	0.0	0.0	257.0	0.46727273	0.0	0.0	
-10.5865	-0.66165626	1000.0	-4.38257	-0.2739106	28.8971	-2.81245	-0.17577812	8.65934	-2.81245	-0.17577812	8.65934	0.0	-4.50368	0.0	0.0	-3.70944	0.0	0.0	-16.9897	-28.0332	-16.0702	-21.214	11.9988	-18.0	4.0	0.1875	1.0675263	-11.301368	0.0194375	-0.2057751	0.0010107259	17.401	0.0021837826	0.8947368	4.0	0.045	0.045	660.0	0.0	0.0	0.0	0.0	324.0	0.4909091	0.0	0.0	
-23.5545	-0.6039615	1000.0	-8.68524	-0.22269845	17.408	-7.65142	-0.19619025	12.3897	-7.65142	-0.19619025	12.3897	-16.0	-5.08149	-3.89182	-4.18685	-4.88781	-5.07613	-3.75223	-40.5616	-63.8814	-32.5437	-53.013	24.9974	-40.0	2.0	0.0	1.381439	-32.539104	1.3513514E-4	-0.0031830408	0.0010016719	39.808	0.0014067524	0.80487806	5.0	0.373	0.206	58.0	0.0	0.0	0.0	0.0	15.0	0.25862068	0.0	0.0	
-11.6471	-0.52941364	1000.0	-6.63656	-0.30166182	21.2477	-5.18836	-0.23583455	10.9062	-5.18836	-0.23583455	10.9062	0.0	-4.05135	0.0	0.0	-3.07296	0.0	0.0	-28.6202	-39.8869	-20.7252	-32.276	9.99896	-22.0	3.0	0.0	1.0559131	-12.298326	0.32275	-3.7591016	0.0010055348	24.528	0.0014677104	0.95652175	3.0	0.134	0.134	1567.0	0.0	0.0	0.0	0.0	747.0	0.47670707	0.0	0.0	
-113.137	-5.65685	1000.0	-2.96558	-0.148279	30.394	-1.51102	-0.075550996	5.69521	-1.51102	-0.075550996	5.69521	0.0	-5.94385	0.0	0.0	-3.71222	0.0	0.0	-21.1801	-21.2416	-18.4259	-25.6106	11.9988	-21.0	3.0	0.0	0.9918182	-112.211334	7.6190475E-4	-0.08619962	0.0010008159	22.241	0.0014387842	0.95454544	5.0	0.279	0.075	386.0	0.0	0.0	0.0	0.0	162.0	0.41968912	0.0	0.0	
-9.30123	-0.8455664	1000.0	-1.16289	-0.10571727	14.551	-1.16289	-0.10571727	14.551	-1.16289	-0.10571727	14.551	-6.0	-2.10576	-1.94591	-0.622272	-1.93024	-4.07755	-3.19242	-10.8008	-16.2459	-8.07669	-12.0256	8.99907	-13.0	2.0	0.0	1.0377142	-9.6520195	0.05123077	-0.47650918	0.0010162749	14.299	0.0030771382	0.9285714	7.0	0.071	0.011	230.0	0.0	0.0	0.0	0.0	81.0	0.35217392	0.0	0.0	
-18.8362	-0.44848096	1000.0	-5.6047	-0.13344523	25.187	-3.9025	-0.09291667	9.4542	-3.9025	-0.09291667	9.4542	0.0	-7.58707	0.0	0.0	-8.44407	0.0	0.0	-27.631	-37.8785	-32.6958	-56.0044	24.9974	-46.0	3.0	0.0	1.5463405	-29.12718	0.0035652174	-0.06715515	0.0010013729	47.505	0.0010104199	0.78723407	2.0	0.159	0.159	141.0	0.0	0.0	0.0	0.0	47.0	0.33333334	0.0	0.0	
-8.49364	-0.5308525	1000.0	-2.37487	-0.14842938	15.397	-1.18787	-0.07424188	3.92586	-1.18787	-0.07424188	3.92586	-8.0	-4.36086	-0.498818	-1.4137	-3.56356	-2.87388	-1.40517	-14.1887	-15.2734	-22.4125	-24.8774	12.9986	-19.0	3.0	0.0	0.9271	-7.8744535	0.12594737	-1.0697516	0.0010091373	20.449	0.0018582816	0.95	3.0	0.03	0.03	650.0	0.0	0.0	0.0	0.0	308.0	0.47384617	0.0	0.0	
-110.902	-4.821826	1000.0	-5.75818	-0.25035566	83.06	-4.83922	-0.21040086	41.0273	-4.83922	-0.21040086	41.0273	-4.0	-3.34357	-0.0384664	-1.70344	-2.49651	-1.9002	-1.27458	-21.6903	-22.2908	-26.4555	-47.3154	13.9985	-27.0	4.0	0.0	0.9421786	-104.489494	0.066296294	-7.3523917	0.0010004768	28.267	0.0013089469	0.96428573	8.0	0.532	0.296	419.0	0.0	0.0	0.0	0.0	194.0	0.46300715	0.0	0.0	
-128.748	-2.4292076	1000.0	-12.2182	-0.23053207	33.6727	-12.2182	-0.23053207	33.6727	-12.2182	-0.23053207	33.6727	-4.0	-10.7643	-1.26976	-1.11291	-10.2412	-1.67182	-2.36912	-47.8252	-71.3973	-51.7039	-75.709	27.9971	-59.0	4.0	0.0	1.7079	-219.88872	0.015581818	-2.006128	0.0010001062	59.165	9.2960364E-4	0.75	4.0	0.219	0.219	254.0	0.0	0.0	0.0	0.0	110.0	0.43307087	0.0	0.0	
-10.941	-0.49731818	1000.0	-5.8441	-0.2656409	14.751	-4.67572	-0.21253274	8.61278	-4.67572	-0.21253274	8.61278	-4.0	-5.92096	-2.19723	-2.33539	-4.34813	-2.09244	-3.27471	-27.2022	-39.8305	-23.0189	-38.5776	15.9983	-21.0	5.0	0.0	1.2273183	-13.428089	0.044	-0.481404	0.001004341	21.513	0.0014409892	0.8636364	8.0	0.222	0.076	355.0	0.0	0.0	0.0	0.0	125.0	0.35211268	0.0	0.0	
-6.24985	-0.56816816	1000.0	-3.11571	-0.28324637	36.129	-1.55786	-0.14162363	6.01074	-1.55786	-0.14162363	6.01074	-4.0	-2.37946	-3.27083	-2.99358	-1.22636	-5.23159	-3.25063	-13.0674	-17.1086	-12.9268	-18.4777	7.99917	-11.0	5.0	0.0	0.72475	-4.5295787	0.0387	-0.24186918	0.0010201014	10.978	0.0044634724	1.0	5.0	0.124	0.042	433.0	0.0	0.0	0.0	0.0	163.0	0.37644342	0.0	0.0	
-9.43979	-0.4495138	1000.0	-4.78426	-0.2278219	39.3327	-3.38176	-0.16103618	13.4046	-3.38176	-0.16103618	13.4046	0.0	-4.01627	0.0	0.0	-3.29304	0.0	0.0	-29.9375	-39.3626	-26.2641	-37.998	11.9988	-22.0	5.0	0.14285715	0.922913	-8.712105	0.02085	-0.19681962	0.0010087369	21.593	0.0022692538	0.9130435	5.0	0.592	0.303	431.0	0.0	0.0	0.0	0.0	148.0	0.34338748	0.0	0.0	
-9.08164	-0.53421414	1000.0	-8.48781	-0.49928296	132.42	-7.36629	-0.4333112	69.4342	-7.36629	-0.4333112	69.4342	0.0	-4.27539	0.0	0.0	-4.11563	0.0	0.0	-14.6128	-19.9873	-16.6615	-25.8613	10.9989	-20.0	3.0	0.1764706	1.2300953	-11.171283	0.07785	-0.7070057	0.001005748	20.013	9.493829E-4	0.85714287	3.0	0.091	0.091	871.0	0.0	0.0	0.0	0.0	348.0	0.39954075	0.0	0.0	
-3.25594	-0.4651343	1000.0	-2.92548	-0.4179257	29.023	-1.46318	-0.20902571	5.38999	-1.46318	-0.20902571	5.38999	0.0	-1.74149	0.0	0.0	-1.12785	0.0	0.0	-8.04951	-8.91447	-7.84505	-9.16736	3.99959	-8.0	3.0	0.0	1.0557778	-3.437549	0.027428571	-0.08930578	0.0010551126	9.655	0.0022786122	0.8888889	1.0	0.067	0.067	1118.0	0.0	0.0	0.0	0.0	500.0	0.44722718	0.0	0.0	
-15.0193	-0.600772	1000.0	-3.98091	-0.1592364	21.231	-2.65437	-0.106174804	7.66993	-2.65437	-0.106174804	7.66993	0.0	-5.52475	0.0	0.0	-4.62663	0.0	0.0	-30.3654	-68.2531	-20.5928	-58.2995	12.9986	-29.0	4.0	0.0	1.0286334	-15.449353	0.034962963	-0.52511925	0.0010053489	27.606	0.0019198725	0.8666667	8.0	0.505	0.307	312.0	0.0	0.0	0.0	0.0	79.0	0.25320512	0.0	0.0	
-14.9005	-0.5321607	1000.0	-5.64915	-0.20175536	25.8397	-7.0477	-0.25170356	57.7998	-7.0477	-0.25170356	57.7998	0.0	-7.2283	0.0	0.0	-5.23025	0.0	0.0	-38.9949	-66.8396	-21.5176	-39.0233	16.9982	-27.0	4.0	0.0	1.1383928	-16.962622	0.0042962963	-0.06401696	0.0010023776	29.261	0.0012644817	0.89285713	7.0	0.159	0.061	117.0	0.0	0.0	0.0	0.0	45.0	0.3846154	0.0	0.0	
-111.374	-5.0624547	1000.0	-2.74696	-0.124861814	23.631	-2.97598	-0.13527182	30.7601	-2.97598	-0.13527182	30.7601	-10.0	-2.06268	-0.966571	-3.12349	-1.66009	-2.7061	-3.19988	-22.0119	-32.6202	-24.3393	-39.344	12.9986	-28.0	3.0	0.13636364	1.3106551	-145.9729	0.1255	-13.977436	0.0010008977	28.956	0.0014504766	0.82758623	2.0	0.019	0.019	645.0	0.0	0.0	0.0	0.0	224.0	0.34728682	0.0	0.0	
-119.767	-3.3268611	1000.0	-2.29646	-0.06379055	14.068	-1.14867	-0.0319075	3.75261	-1.14867	-0.0319075	3.75261	-22.0	-5.96216	-3.89728	-2.77212	-4.52481	-2.24067	-10.7638	-44.6349	-55.0709	-26.7295	-46.3065	20.9978	-35.0	2.0	0.0	1.0872222	-130.21335	0.0033529412	-0.40157172	0.0010003956	36.32	0.0011563876	0.9444444	2.0	0.054	0.054	860.0	0.0	0.0	0.0	0.0	431.0	0.50116277	0.0	0.0	
-10.5492	-0.3907111	1000.0	-3.91756	-0.14509481	20.2234	-2.60999	-0.09666629	7.41302	-2.60999	-0.09666629	7.41302	0.0	-4.84811	0.0	0.0	-5.25967	0.0	0.0	-18.0101	-26.7244	-27.0091	-40.5804	17.9981	-32.0	3.0	0.0	1.336606	-14.100124	0.19284375	-2.0343473	0.0010048383	32.672	0.0011018609	0.90909094	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0	86.0	0.40186915	0.0	0.0	
-14.5475	-0.69273806	1000.0	-3.04851	-0.14516714	33.439	-1.52469	-0.07260428	5.78554	-1.52469	-0.07260428	5.78554	0.0	-8.09779	0.0	0.0	-3.62821	0.0	0.0	-57.1216	-62.0604	-28.4489	-45.9762	11.9988	-25.0	5.0	0.0	0.8910769	-12.962941	0.14186956	-2.0638473	0.001004113	23.815	0.0018895654	0.9230769	5.0	0.177	0.055	566.0	0.0	0.0	0.0	0.0	240.0	0.42402828	0.0	0.0	
-7.11759	-0.711759	1000.0	-4.34477	-0.434477	28.071	-2.89695	-0.289695	9.23953	-2.89695	-0.289695	9.23953	0.0	-2.18715	0.0	0.0	-1.33893	0.0	0.0	-23.5731	-40.2009	-8.56624	-19.5212	5.99938	-11.0	2.0	0.0	0.7638333	-5.436652	0.08154546	-0.58040714	0.0010195316	12.695	0.0034659314	1.0	5.0	0.248	0.058	343.0	0.0	0.0	0.0	0.0	182.0	0.53061223	0.0	0.0	
-121.27	-3.5667646	1000.0	-5.12269	-0.15066735	19.0841	-3.69194	-0.108586475	8.37498	-3.69194	-0.108586475	8.37498	-18.0	-8.74481	-4.14523	-3.31093	-6.71947	-3.90967	-4.38266	-29.7788	-51.9926	-32.7764	-56.291	23.9975	-39.0	4.0	0.0	1.39695	-169.40813	0.026578948	-3.223229	0.0010002156	38.783	0.0012376556	0.825	6.0	0.265	0.265	1011.0	0.0	0.0	0.0	0.0	486.0	0.48071218	0.0	0.0	
-9.10184	-0.43342096	1000.0	-5.72289	-0.27251858	26.9601	-4.66825	-0.22229762	14.6914	-4.66825	-0.22229762	14.6914	0.0	-3.83659	0.0	0.0	-4.07124	0.0	0.0	-19.921	-20.0335	-19.3806	-25.7215	13.9985	-24.0	4.0	0.0	1.08492	-9.874768	0.0010434783	-0.009497572	0.0010077347	24.047	0.0012891421	0.88	4.0	0.388	0.388	187.0	0.0	0.0	0.0	0.0	72.0	0.38502672	0.0	0.0	
-6.3468	-0.52889997	1000.0	-3.64392	-0.30366	16.3923	-2.32937	-0.19411416	5.97664	-2.32937	-0.19411416	5.97664	0.0	-1.46207	0.0	0.0	-1.61698	0.0	0.0	-8.96363	-14.6128	-12.0574	-17.3464	5.99938	-17.0	3.0	0.25	1.0971667	-6.963497	0.081133336	-0.51493704	0.0010174982	16.329	0.0018372221	0.8888889	2.0	0.04	0.04	135.0	0.0	0.0	0.0	0.0	51.0	0.37777779	0.0	0.0	
-9.05783	-0.47672787	1000.0	-5.21085	-0.27425525	20.0776	-6.74292	-0.35489053	48.4986	-6.74292	-0.35489053	48.4986	-6.0	-2.726	-0.135037	-2.47635	-2.41004	-2.13053	-1.79262	-15.7276	-25.9172	-16.1343	-35.2649	11.9988	-25.0	3.0	0.0	1.0078461	-9.128899	0.001	-0.00905783	0.001010386	23.416	0.0020071745	0.88461536	3.0	0.207	0.207	3599.0	0.0	0.0	0.0	0.0	2185.0	0.60711306	0.0	0.0	
