25.0	25.0	1.0	1.0	0.0	4.24	-51.3567	94.4617	113.309	-50.6829	88.9906	106.492	1.0869565	1357.28	902.0	654.8	356.72	13.12	-3.678738E7	2.62959088E8	3.15977984E8	1.78780176E8	1.1826943E7	0.031375013	0.015897883	0.010184402	0.004869239	4.637587E-4	0.0	0.0	0.0	1.0	0.041666668	0.041666668	0.125	0.7916667	0.13043478	0.08695652	0.04347826	0.26086956	1.0	1.0	0.5217391	434057.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.08	0.08	1.0	0.56	0.4	1.4	-65.0465	42.2827	0.28	0.16	0.2	0.12	1.4	1.3333334	0.0
32.0	34.0	0.9411765	1.0625	0.0625	3.6875	-84.0007	351.137	421.719	-66.6459	80.1991	91.2377	1.2592592	988.21875	676.125	507.1875	291.4375	13.8125	-3.0301906E7	4.34300768E8	3.24799264E8	1.95297088E8	1.5481136E7	0.055342615	0.027290685	0.022651568	0.010982648	9.0315985E-4	0.0	0.03125	0.09375	0.875	0.06451613	0.032258064	0.06451613	0.67741936	0.0	0.033333335	0.06666667	0.13333334	1.0	0.83870965	0.23333333	500563.38	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.029411765	0.03125	0.029411765	0.0	0.21875	0.1764706	1.2395833	0.40625	0.2647059	1.5347221	-40.2905	11.4888	0.21875	0.0625	0.14705883	0.0882353	1.4875	0.7083333	0.0
11.0	11.0	1.0	1.0	0.0	4.181818	-30.0067	316.635	534.42	-22.7173	78.182	116.2	1.0	907.8182	486.0	313.72726	139.09091	7.090909	1.85595888E8	-3.3640152E7	2.45775616E8	1.18996104E8	5770453.0	0.03803974	0.016039435	0.0095019145	0.0059913094	6.1384164E-4	0.0	0.0	0.0	1.0	0.0	0.2	0.0	0.6	0.11111111	0.11111111	0.0	0.11111111	1.0	0.8	0.33333334	399003.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909	0.09090909	1.0	0.72727275	0.45454547	1.6	-9.18156	8.2824	0.18181819	0.27272728	0.18181819	0.27272728	1.0	1.0	0.0
18.0	17.0	1.0588236	0.9444444	0.055555556	3.3888888	-31.0044	42.8361	52.7796	-36.718	109.619	144.504	1.1333333	1267.8889	712.0	486.27777	264.27777	15.333333	-7.735312E7	3.96525152E8	2.87434656E8	1.7428312E8	1.3785164E7	0.020501914	0.009264942	0.0059906575	0.002855074	1.8213659E-4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9411765	0.0	0.0	0.0625	0.75	1.0	0.9375	0.8125	499899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.16666667	0.1764706	0.9444445	0.44444445	0.29411766	1.511111	-36.0865	79.303	0.055555556	0.2777778	0.29411766	0.0	0.18888888	0.0	0.0
21.0	24.0	0.875	1.1428572	0.14285715	3.857143	-46.4844	129.696	163.509	-46.515	72.5437	86.7211	1.1428572	783.619	436.57144	295.66666	152.42857	12.571428	-6.3293856E7	3.35186688E8	2.37053344E8	1.42446512E8	1.6717662E7	0.03127793	0.015383406	0.010325446	0.005091326	4.0324187E-4	0.0	0.0	0.0	1.0	0.0	0.05	0.0	0.85	0.0	0.0	0.10526316	0.47368422	1.0	0.9	0.57894737	582329.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.14285715	0.083333336	1.7142857	0.47619048	0.33333334	1.4285713	-44.8931	45.9945	0.23809524	0.14285715	0.25	0.083333336	0.95238096	1.7142857	0.0
18.0	19.0	0.94736844	1.0555556	0.055555556	3.6111112	-38.7255	109.19	141.714	-33.4437	47.0094	57.5698	1.117647	1508.5	940.1111	663.8333	369.16666	17.222221	-2.35592992E8	2.43130592E8	3.50519168E8	2.00150336E8	9921043.0	0.022031473	0.011739399	0.007825568	0.0044732844	6.715362E-4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9411765	0.125	0.0625	0.125	0.4375	1.0	0.9411765	0.75	403616.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.22222222	0.21052632	1.0555556	0.33333334	0.31578946	1.0555556	-49.1076	56.7339	0.16666667	0.11111111	0.15789473	0.05263158	1.0555556	2.1111112	0.0
6.0	10.0	0.6	1.6666666	0.6666667	7.0	-23.8588	2560.97	9472.66	-26.8341	275.085	482.407	1.25	232.66667	137.83333	98.166664	56.5	4.3333335	2.26694288E8	1.40518368E8	1.01167576E8	5.9139948E7	3191174.2	0.038168963	0.026915116	0.02018615	0.01154137	0.0014681906	0.0	0.0	0.0	1.0	0.2	0.0	0.0	0.6	0.0	0.0	0.0	0.0	1.0	0.8	0.0	248548.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333	0.4	2.0833333	-18.1901	19.9201	0.5	0.33333334	0.2	0.1	2.5	3.3333335	0.0
12.0	15.0	0.8	1.25	0.25	5.6666665	-30.9435	650.202	1242.66	-30.5002	80.5868	107.981	1.25	435.16666	264.25	181.0	102.666664	11.25	-1.8447632E7	4.27185568E8	2.97835104E8	1.80004816E8	2.2408318E7	0.055534318	0.0493843	0.04849176	0.047127258	0.042991962	0.083333336	0.0	0.0	0.75	0.0	0.0	0.0	0.36363637	0.0	0.0	0.0	0.2	0.8181818	0.36363637	0.2	836722.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083333336	0.06666667	1.25	0.41666666	0.33333334	1.2499999	-42.7733	26.6549	0.41666666	0.0	0.06666667	0.13333334	6.2499995	0.0	0.0
14.0	14.0	1.0	1.0	0.0	3.5	-24.6905	44.2623	58.0241	-25.2386	48.1475	63.4976	1.0	1155.0	672.5714	446.7857	206.21428	10.928572	3.048616E8	7.905344E7	2.65676448E8	1.28074696E8	7284996.5	0.02498786	0.013853209	0.009322633	0.0052938587	0.0011282704	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.083333336	0.0	0.0	0.6666667	1.0	1.0	0.75	436458.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071428575	0.071428575	1.0	0.42857143	0.42857143	1.0	-41.6954	64.9897	0.21428572	0.14285715	0.21428572	0.21428572	1.0	0.6666667	0.0
9.0	10.0	0.9	1.1111112	0.11111111	4.5555553	-38.3852	6894.83	18408.8	-31.5302	735.167	1422.41	1.0	443.22223	236.44444	159.11111	72.22222	5.888889	1.9828336E8	1.13356048E8	7.7205704E7	3.6679052E7	1926379.5	0.10377871	0.07196208	0.06393059	0.04693295	0.025740279	0.0	0.11111111	0.0	0.8888889	0.0	0.0	0.0	0.375	0.0	0.0	0.14285715	0.0	1.0	0.375	0.14285715	121222.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11111111	0.0	0.0	0.44444445	0.3	1.4814814	-13.4475	16.6918	0.33333334	0.11111111	0.1	0.1	3.3333335	1.111111	0.0
25.0	31.0	0.8064516	1.24	0.24	4.52	-82.9981	1556.8	2088.93	-68.0053	133.403	156.214	1.2916666	803.6	477.0	327.12	169.04	12.16	-1.1574705E7	4.32436928E8	3.18285152E8	1.9117488E8	1.6891724E7	0.05478885	0.044291507	0.040913552	0.029833753	0.015379839	0.0	0.04	0.04	0.92	0.0	0.0	0.0	0.6666667	0.04347826	0.04347826	0.0	0.17391305	1.0	0.6666667	0.26086956	574260.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.2	0.16129032	1.24	0.6	0.2580645	2.325	-33.9263	11.4867	0.36	0.08	0.12903225	0.09677419	2.7900002	0.82666665	0.0
4.0	4.0	1.0	1.0	0.0	2.5	-13.7025	550.171	2664.54	-11.6806	216.827	832.034	1.0	716.75	422.5	294.0	140.25	10.0	7.2336429E8	4.28757952E8	2.98564768E8	1.41626272E8	9982126.0	0.051101677	0.050628398	0.050441526	0.05022273	0.050021943	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	1.0	0.33333334	0.0	545567.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	1.0	0.75	0.0	0.0	-7.14831	26.8945	0.5	0.25	0.0	0.0	0.0	0.0	0.0
18.0	15.0	1.2	0.8333333	0.16666667	3.2222223	-41.6504	155.643	206.022	-37.6535	225.604	323.77	1.0	1539.0	1008.7778	750.55554	444.22223	19.444445	-8.9096608E7	3.38258784E8	4.23906144E8	2.5070544E8	1.6531068E7	0.029392025	0.015457947	0.009353314	0.0052932743	0.0010124682	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.88235295	0.0	0.0	0.0	0.625	1.0	0.88235295	0.625	629472.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.11111111	0.13333334	0.8333333	0.2777778	0.46666667	0.59523815	-32.7838	43.5704	0.16666667	0.055555556	0.4	0.06666667	0.4166667	0.8333333	0.0
28.0	26.0	1.0769231	0.9285714	0.071428575	4.357143	-53.432	69.5799	80.963	-50.6488	75.1415	88.7216	1.0	1092.5714	713.7857	524.0714	297.32144	13.785714	-3.336985E7	4.16328224E8	4.11794528E8	2.38630304E8	1.8526012E7	0.01919152	0.009135405	0.006412589	0.0035971997	2.7095334E-4	0.0	0.0	0.0	1.0	0.074074075	0.11111111	0.0	0.8148148	0.07692308	0.0	0.03846154	0.61538464	1.0	1.0	0.7307692	692496.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.10714286	0.07692308	1.3928571	0.4642857	0.30769232	1.5089284	-71.2711	75.0856	0.17857143	0.14285715	0.23076923	0.03846154	0.77380955	3.7142859	0.0
43.0	48.0	0.8958333	1.1162791	0.11627907	4.116279	-121.924	590.201	684.608	-108.451	163.416	181.721	1.2307693	759.7442	421.88373	280.97675	141.55814	12.116279	9.21172E7	3.0792064E8	2.2237056E8	1.31779464E8	1.2134443E7	0.06099254	0.037148654	0.026996443	0.01735009	0.0059954356	0.0	0.046511628	0.023255814	0.9302326	0.0	0.023809524	0.04761905	0.71428573	0.024390243	0.024390243	0.09756097	0.2195122	1.0	0.78571427	0.36585367	478166.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.093023255	0.083333336	1.116279	0.5813953	0.41666666	1.3953488	-112.202	47.2771	0.25581396	0.13953489	0.29166666	0.0625	0.87707645	2.2325583	0.0
19.0	17.0	1.117647	0.8947368	0.10526316	4.263158	-36.5455	192.35	273.127	-44.5762	299.541	418.919	1.0	918.1579	610.3158	460.05264	267.3158	12.157895	-7.6765496E7	3.28209792E8	4.10540768E8	2.4405752E8	1.8925848E7	0.020676387	0.012328408	0.0068029305	0.0039696377	3.0770892E-4	0.0	0.0	0.0	0.7894737	0.0	0.0	0.11111111	0.5	0.05882353	0.05882353	0.0	0.1764706	0.7777778	0.6111111	0.29411766	689349.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.15789473	0.11764706	1.3421052	0.5263158	0.29411766	1.7894737	-63.2086	94.4645	0.2631579	0.15789473	0.29411766	0.0	0.8947368	0.0	0.0
17.0	15.0	1.1333333	0.88235295	0.11764706	3.8235295	-34.6351	108.983	146.114	-29.2085	66.916	88.5588	1.0	1004.94116	623.2941	444.29413	244.29411	12.882353	-1.44103584E8	1.49777104E8	2.91586368E8	1.6368736E8	1.0166106E7	0.019631281	0.011598861	0.008197911	0.0042204475	1.453646E-4	0.0	0.0	0.0	0.9411765	0.0	0.0625	0.0625	0.75	0.0	0.0	0.06666667	0.46666667	0.9411765	0.875	0.53333336	437496.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.23529412	0.13333334	1.7647058	0.29411766	0.4	0.73529416	-40.7586	71.2304	0.23529412	0.05882353	0.26666668	0.06666667	0.8823529	0.8823529	0.0
15.0	12.0	1.25	0.8	0.2	3.5333333	-38.3014	544.269	883.611	-38.0801	849.643	1490.53	1.0909091	1310.6	867.2	608.73334	308.13333	14.733334	-3.41742112E8	2.57957824E8	3.9921104E8	2.27634384E8	1.507999E7	0.087994404	0.052979268	0.035075247	0.018086197	7.991714E-4	0.0	0.06666667	0.06666667	0.73333335	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.30769232	0.85714287	0.5	0.30769232	557398.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.2	0.25	0.8	0.33333334	0.25	1.3333334	-17.7251	23.0925	0.33333334	0.0	0.0	0.25	0.0	0.0	0.0
15.0	15.0	1.0	1.0	0.0	3.0666666	-25.5654	50.6241	67.0034	-34.0187	133.712	185.316	1.25	845.5333	507.0	348.86667	189.8	16.466667	-4.92154144E8	5.08632288E8	5.8127731E8	3.57448128E8	3.5753236E7	0.027230132	0.015065501	0.009693715	0.008154802	1.2922715E-4	0.0	0.0	0.06666667	0.8666667	0.0	0.071428575	0.0	0.78571427	0.0	0.0	0.0	0.6923077	0.9166667	0.85714287	0.6923077	1173407.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.2	0.2	1.0	0.53333336	0.26666668	2.0	-18.2507	9.13191	0.13333334	0.13333334	0.2	0.06666667	0.6666667	2.0	0.0
7.0	6.0	1.1666666	0.85714287	0.14285715	4.428571	-21.5892	499.637	1213.88	-13.6774	89.9325	190.357	1.0	1850.2858	1206.1428	840.1429	436.57144	16.714285	-3.3602312E7	3.80451488E8	2.74393696E8	1.58281296E8	7483413.5	0.16741441	0.120165646	0.080168664	0.05901227	8.192654E-5	0.0	0.0	0.2857143	0.71428573	0.0	0.0	0.16666667	0.33333334	0.0	0.0	0.0	0.2	1.0	0.5	0.2	366863.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285715	0.16666667	0.85714287	0.5714286	0.16666667	3.4285715	-10.5408	32.0497	0.14285715	0.2857143	0.16666667	0.0	0.85714287	0.0	0.0
18.0	17.0	1.0588236	0.9444444	0.055555556	3.0555556	-50.8789	476.251	670.817	-47.5883	440.345	629.956	1.0625	1108.3889	688.7778	479.6111	256.77777	13.166667	-1.02416256E8	3.12271456E8	3.91367904E8	2.20883088E8	1.6089083E7	0.03309924	0.02203855	0.018350922	0.014268231	0.011407651	0.0	0.055555556	0.0	0.8888889	0.0	0.0	0.05882353	0.7058824	0.0625	0.0625	0.0625	0.375	0.9444444	0.7647059	0.5625	657095.94	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	4.0	0.11764706	0.0	0.0	0.0	0.22222222	0.23529412	0.9444445	0.33333334	0.29411766	1.1333333	-24.2487	18.8907	0.16666667	0.11111111	0.1764706	0.11764706	0.9444445	0.9444445	0.0
17.0	16.0	1.0625	0.9411765	0.05882353	4.2941175	-54.5126	1067.76	1609.24	-51.1173	1016.02	1566.15	1.0666667	936.05884	566.82355	397.88235	217.23529	12.176471	-2.66434624E8	2.26912768E8	3.44346976E8	1.974984E8	1.5868177E7	0.06534507	0.04813777	0.032688566	0.027058568	0.012410797	0.0	0.11764706	0.0	0.88235295	0.0625	0.0	0.0	0.625	0.0	0.0	0.0	0.26666668	1.0	0.6875	0.26666668	597846.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.1764706	0.125	1.4117647	0.4117647	0.3125	1.3176471	-60.9693	126.587	0.23529412	0.1764706	0.1875	0.125	1.254902	1.4117647	0.0
40.0	37.0	1.081081	0.925	0.075	3.95	-120.341	861.308	1019.85	-98.3106	386.474	453.986	1.1935484	897.2	563.7	390.525	200.525	11.8	8520676.0	2.10229984E8	3.03441728E8	1.68442928E8	1.3750749E7	0.10256873	0.057696342	0.024139171	0.01861997	0.007977131	0.0	0.025	0.05	0.9	0.025641026	0.025641026	0.051282052	0.64102566	0.078947365	0.0	0.05263158	0.23684211	0.9705882	0.74358976	0.36842105	525929.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.1	0.08108108	1.2333333	0.5	0.3243243	1.5416667	-61.6755	23.4729	0.225	0.175	0.24324325	0.027027028	0.92499995	6.475	0.0
23.0	24.0	0.9583333	1.0434783	0.04347826	4.0	-56.0671	216.836	273.969	-50.0722	100.667	121.995	1.0909091	959.5217	603.13043	411.30435	206.0	13.73913	2.9101626E7	3.25090528E8	3.7182496E8	2.15739552E8	1.6665404E7	0.052331198	0.027206514	0.02413931	0.0049060103	0.0011726236	0.04347826	0.0	0.0	0.95652175	0.045454547	0.0	0.045454547	0.77272725	0.04761905	0.0	0.0952381	0.2857143	1.0	0.8636364	0.42857143	586221.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.17391305	0.125	1.3913044	0.5217391	0.375	1.3913044	-55.7916	43.7452	0.17391305	0.13043478	0.16666667	0.16666667	1.0434783	0.7826087	0.0
21.0	21.0	1.0	1.0	0.0	3.857143	-55.1203	421.479	570.183	-58.2339	443.604	592.983	1.05	1056.0	759.3333	610.1905	415.85715	25.952381	2.04031776E8	3.8278688E8	2.73644992E8	1.64613248E8	1.6190313E7	0.08648859	0.07787694	0.07435118	0.07014983	0.061192688	0.0	0.04761905	0.04761905	0.8095238	0.05	0.0	0.0	0.6	0.0	0.05263158	0.10526316	0.31578946	0.9	0.65	0.47368422	578575.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0952381	0.0952381	1.0	0.47619048	0.33333334	1.4285713	-21.309	11.6265	0.1904762	0.1904762	0.23809524	0.04761905	0.8	4.0	0.0
12.0	13.0	0.9230769	1.0833334	0.083333336	4.0833335	-46.6337	3865.51	7693.79	-37.1658	451.543	722.614	1.0833334	556.0	352.16666	255.0	140.08333	11.916667	1.96136576E8	1.24394616E8	8.8225688E7	4.2874172E7	3114949.8	0.050962687	0.04156553	0.037503306	0.033415284	0.02818282	0.083333336	0.0	0.0	0.9166667	0.0	0.09090909	0.18181819	0.45454547	0.0	0.0	0.0	0.0	1.0	0.72727275	0.0	152601.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.15384616	1.6249999	0.75	0.46153846	1.625	-17.6048	18.0919	0.25	0.25	0.23076923	0.15384616	1.0833334	1.6249999	0.0
