66.83	11.0	11.0	0.0	4.181818	-30.0067	316.635	534.42	-22.7173	78.182	116.2	907.8182	139.09091	1.85595888E8	5770453.0	0.03803974	0.0059913094	6.1384164E-4	0.0	0.0	0.2	0.8	0.09090909
40.77	18.0	17.0	0.055555556	3.3888888	-31.0044	42.8361	52.7796	-36.718	109.619	144.504	1267.8889	264.27777	-7.735312E7	1.3785164E7	0.020501914	0.002855074	1.8213659E-4	0.0	0.0	0.0	0.9375	0.1764706
73.4	21.0	24.0	0.14285715	3.857143	-46.4844	129.696	163.509	-46.515	72.5437	86.7211	783.619	152.42857	-6.3293856E7	1.6717662E7	0.03127793	0.005091326	4.0324187E-4	0.0	0.0	0.05	0.9	0.083333336
44.74	18.0	19.0	0.055555556	3.6111112	-38.7255	109.19	141.714	-33.4437	47.0094	57.5698	1508.5	369.16666	-2.35592992E8	9921043.0	0.022031473	0.0044732844	6.715362E-4	0.0	0.0	0.0	0.9411765	0.21052632
6.71	6.0	10.0	0.6666667	7.0	-23.8588	2560.97	9472.66	-26.8341	275.085	482.407	232.66667	56.5	2.26694288E8	3191174.2	0.038168963	0.01154137	0.0014681906	0.0	0.0	0.0	0.8	0.0
14.64	12.0	15.0	0.25	5.6666665	-30.9435	650.202	1242.66	-30.5002	80.5868	107.981	435.16666	102.666664	-1.8447632E7	2.2408318E7	0.055534318	0.047127258	0.042991962	0.083333336	0.0	0.0	0.36363637	0.06666667
61.25	14.0	14.0	0.0	3.5	-24.6905	44.2623	58.0241	-25.2386	48.1475	63.4976	1155.0	206.21428	3.048616E8	7284996.5	0.02498786	0.0052938587	0.0011282704	0.0	0.0	0.0	1.0	0.071428575
2.97	9.0	10.0	0.11111111	4.5555553	-38.3852	6894.83	18408.8	-31.5302	735.167	1422.41	443.22223	72.22222	1.9828336E8	1926379.5	0.10377871	0.04693295	0.025740279	0.0	0.0	0.0	0.375	0.0
37.32	25.0	31.0	0.24	4.52	-82.9981	1556.8	2088.93	-68.0053	133.403	156.214	803.6	169.04	-1.1574705E7	1.6891724E7	0.05478885	0.029833753	0.015379839	0.0	0.04	0.0	0.6666667	0.16129032
10.99	4.0	4.0	0.0	2.5	-13.7025	550.171	2664.54	-11.6806	216.827	832.034	716.75	140.25	7.2336429E8	9982126.0	0.051101677	0.05022273	0.050021943	0.0	0.0	0.0	0.33333334	0.25
30.76	18.0	15.0	0.16666667	3.2222223	-41.6504	155.643	206.022	-37.6535	225.604	323.77	1539.0	444.22223	-8.9096608E7	1.6531068E7	0.029392025	0.0052932743	0.0010124682	0.0	0.0	0.0	0.88235295	0.13333334
45.29	28.0	26.0	0.071428575	4.357143	-53.432	69.5799	80.963	-50.6488	75.1415	88.7216	1092.5714	297.32144	-3.336985E7	1.8526012E7	0.01919152	0.0035971997	2.7095334E-4	0.0	0.0	0.11111111	1.0	0.07692308
47.39	43.0	48.0	0.11627907	4.116279	-121.924	590.201	684.608	-108.451	163.416	181.721	759.7442	141.55814	9.21172E7	1.2134443E7	0.06099254	0.01735009	0.0059954356	0.0	0.023255814	0.023809524	0.78571427	0.083333336
22.54	19.0	17.0	0.10526316	4.263158	-36.5455	192.35	273.127	-44.5762	299.541	418.919	918.1579	267.3158	-7.6765496E7	1.8925848E7	0.020676387	0.0039696377	3.0770892E-4	0.0	0.0	0.0	0.6111111	0.11764706
25.02	17.0	15.0	0.11764706	3.8235295	-34.6351	108.983	146.114	-29.2085	66.916	88.5588	1004.94116	244.29411	-1.44103584E8	1.0166106E7	0.019631281	0.0042204475	1.453646E-4	0.0	0.0	0.0625	0.875	0.13333334
53.77	15.0	12.0	0.2	3.5333333	-38.3014	544.269	883.611	-38.0801	849.643	1490.53	1310.6	308.13333	-3.41742112E8	1.507999E7	0.087994404	0.018086197	7.991714E-4	0.0	0.06666667	0.0	0.5	0.25
35.89	15.0	15.0	0.0	3.0666666	-25.5654	50.6241	67.0034	-34.0187	133.712	185.316	845.5333	189.8	-4.92154144E8	3.5753236E7	0.027230132	0.008154802	1.2922715E-4	0.0	0.06666667	0.071428575	0.85714287	0.2
18.73	7.0	6.0	0.14285715	4.428571	-21.5892	499.637	1213.88	-13.6774	89.9325	190.357	1850.2858	436.57144	-3.3602312E7	7483413.5	0.16741441	0.05901227	8.192654E-5	0.0	0.2857143	0.0	0.5	0.16666667
40.95	18.0	17.0	0.055555556	3.0555556	-50.8789	476.251	670.817	-47.5883	440.345	629.956	1108.3889	256.77777	-1.02416256E8	1.6089083E7	0.03309924	0.014268231	0.011407651	0.0	0.0	0.0	0.7647059	0.23529412
12.76	17.0	16.0	0.05882353	4.2941175	-54.5126	1067.76	1609.24	-51.1173	1016.02	1566.15	936.05884	217.23529	-2.66434624E8	1.5868177E7	0.06534507	0.027058568	0.012410797	0.0	0.0	0.0	0.6875	0.125
30.47	40.0	37.0	0.075	3.95	-120.341	861.308	1019.85	-98.3106	386.474	453.986	897.2	200.525	8520676.0	1.3750749E7	0.10256873	0.01861997	0.007977131	0.0	0.05	0.025641026	0.74358976	0.08108108
57.89	23.0	24.0	0.04347826	4.0	-56.0671	216.836	273.969	-50.0722	100.667	121.995	959.5217	206.0	2.9101626E7	1.6665404E7	0.052331198	0.0049060103	0.0011726236	0.04347826	0.0	0.0	0.8636364	0.125
43.49	21.0	21.0	0.0	3.857143	-55.1203	421.479	570.183	-58.2339	443.604	592.983	1056.0	415.85715	2.04031776E8	1.6190313E7	0.08648859	0.07014983	0.061192688	0.0	0.04761905	0.0	0.65	0.0952381
54.01	12.0	13.0	0.083333336	4.0833335	-46.6337	3865.51	7693.79	-37.1658	451.543	722.614	556.0	140.08333	1.96136576E8	3114949.8	0.050962687	0.033415284	0.02818282	0.083333336	0.0	0.09090909	0.72727275	0.15384616
50.01	43.0	46.0	0.069767445	4.255814	-92.5462	126.859	141.983	-97.5068	118.744	131.739	784.06976	172.69768	-1.73996384E8	1.988943E7	0.020235278	0.0039759297	5.629707E-4	0.0	0.0	0.023809524	0.8780488	0.06521739
18.63	17.0	19.0	0.11764706	4.882353	-42.3726	225.961	310.818	-34.1724	51.1235	62.8851	773.5294	155.23529	9.3698336E7	1.1141603E7	0.014831359	0.0032219952	5.5856095E-4	0.0	0.0	0.0	0.875	0.05263158
22.4	24.0	27.0	0.125	4.25	-47.4762	95.0992	115.927	-52.7088	76.288	89.5729	894.1667	255.75	1.701412E8	1.7195582E7	0.021532154	0.01011387	0.0074636997	0.0	0.041666668	0.04347826	0.8695652	0.074074075
43.45	54.0	55.0	0.018518519	4.351852	-132.725	286.994	319.335	-132.975	236.889	261.648	910.3333	233.16667	-7.0007816E7	1.9089804E7	0.031397335	0.0047851196	4.8756826E-4	0.0	0.018518519	0.03773585	0.8490566	0.14545454
46.19	23.0	20.0	0.13043478	3.173913	-45.0946	75.6732	91.3346	-37.3596	60.1217	73.7874	1709.826	409.82608	-4.44788928E8	1.6334204E7	0.02437387	0.0034286915	4.2315345E-4	0.0	0.0	0.0	0.8947368	0.15
11.56	12.0	10.0	0.16666667	3.5833333	-26.7063	113.326	168.083	-18.9688	53.0201	78.865	1376.75	298.58334	-2.33871216E8	1.4288991E7	0.014292896	0.002196112	2.4771967E-4	0.0	0.0	0.09090909	1.0	0.1
54.39	22.0	20.0	0.09090909	3.8636363	-40.8926	59.971	72.2365	-34.1066	42.0845	50.7374	1389.2273	409.27274	-2.8271664E8	1.8036398E7	0.028657371	0.004463358	4.4319648E-4	0.0	0.0	0.0	1.0	0.1
43.97	18.0	20.0	0.11111111	4.0555553	-49.4299	399.551	557.319	-48.3285	200.151	260.871	966.0	186.22223	-2.00773664E8	1.864455E7	0.03630684	0.0033946945	5.396108E-4	0.0	0.055555556	0.05882353	0.9411765	0.2
56.45	8.0	7.0	0.125	3.375	-18.0943	102.443	182.722	-13.6311	50.5689	88.5718	748.5	179.875	-2.47097344E8	2.7034048E7	0.009303434	0.0013312303	9.044118E-5	0.0	0.0	0.0	1.0	0.2857143
36.6	26.0	27.0	0.03846154	4.0384617	-59.9823	166.559	202.774	-60.9263	149.948	180.522	1094.2693	238.84616	-5.6379076E7	9468161.0	0.049830146	0.010699698	0.0017456909	0.0	0.0	0.12	0.96	0.14814815
2.51	29.0	27.0	0.06896552	3.724138	-80.3682	477.464	590.633	-62.0192	164.048	198.156	757.5517	178.03448	-2.99448096E8	1.8477326E7	0.035027638	0.006079926	0.0010013104	0.0	0.0	0.0	0.78571427	0.18518518
54.79	23.0	28.0	0.2173913	4.304348	-51.2767	169.598	214.169	-55.0464	79.0954	92.4575	1182.1305	397.82608	-3.369326E7	1.5782958E7	0.0143776	0.0030878957	2.4012725E-4	0.0	0.0	0.0	0.8636364	0.10714286
7.05	37.0	34.0	0.08108108	4.027027	-101.356	464.808	548.735	-77.3045	161.696	187.785	1257.4324	328.43243	-1.89023072E8	1.4056438E7	0.06243311	0.03022994	0.027320022	0.027027028	0.0	0.027777778	0.7777778	0.11764706
54.58	28.0	32.0	0.14285715	4.357143	-65.8335	186.261	224.491	-58.2	58.0278	65.8794	1157.6072	308.82144	1.66872416E8	9015908.0	0.026093973	0.0062170653	0.0018164351	0.0	0.0	0.0	0.962963	0.0625
20.27	22.0	23.0	0.045454547	4.6363635	-59.6074	512.186	689.364	-47.1378	92.0606	112.065	1494.2727	254.40909	2.81629088E8	5758869.0	0.06432839	0.013138392	6.5579615E-4	0.0	0.045454547	0.04761905	0.71428573	0.04347826
68.21	11.0	11.0	0.0	3.1818182	-32.2185	484.031	849.088	-22.6899	77.772	115.536	621.2727	136.81818	-2.44676816E8	1.963971E7	0.036730263	0.0039908183	2.5314672E-4	0.0	0.0	0.1	0.6	0.18181819
57.25	35.0	38.0	0.08571429	4.142857	-92.998	543.545	657.841	-92.7278	238.58	275.552	1182.4	256.48572	-2.25491872E8	1.7067406E7	0.030848434	0.011324778	0.007861839	0.0	0.0	0.0	0.7352941	0.10526316
76.16	22.0	23.0	0.045454547	4.409091	-48.8235	132.667	165.673	-46.7925	89.0607	108.257	1059.2273	198.90909	2.18974816E8	1.9921326E7	0.023923246	0.006119591	6.3582085E-4	0.0	0.045454547	0.0	0.8095238	0.08695652
42.84	13.0	15.0	0.15384616	3.5384614	-30.8254	159.154	235.065	-29.8951	73.8661	98.4029	510.46155	120.46154	-1.25394192E8	1.787355E7	0.039413147	0.02258871	0.019562604	0.0	0.0	0.0	0.9166667	0.2
71.91	20.0	22.0	0.1	4.6	-57.6502	556.224	762.978	-49.0377	135.542	169.429	557.0	136.45	-2.51982592E8	1.7649622E7	0.06993823	0.036629748	0.015841715	0.0	0.05	0.05263158	0.84210527	0.18181819
100	10.0	10.0	0.0	3.5	-15.4315	25.2851	34.9262	-18.3565	46.6416	68.4938	886.4	168.8	2.75455328E8	1.8359756E7	0.00964346	0.0018185613	5.248663E-4	0.0	0.0	0.0	1.0	0.1
34.34	36.0	42.0	0.16666667	4.4166665	-88.6587	248.99	290.23	-85.1593	95.5982	106.562	641.9167	147.41667	-1.68366928E8	1.8423418E7	0.027028387	0.00709929	0.0011938311	0.0	0.0	0.0	0.8235294	0.071428575
54.87	15.0	14.0	0.06666667	3.4666667	-27.2166	50.2385	65.2287	-27.0319	63.4053	85.2803	1431.6	298.06668	2.1961632E7	1.2339422E7	0.017502047	0.0025419192	1.9650503E-4	0.0	0.0	0.0	1.0	0.071428575
7.06	19.0	18.0	0.05263158	3.631579	-39.5615	120.833	157.711	-44.0883	209.14	281.417	1422.3684	451.57895	1.0669927E7	1.3146584E7	0.029573664	0.0046531125	5.468088E-4	0.0	0.05263158	0.11111111	0.8333333	0.16666667
68.35	27.0	26.0	0.037037037	4.185185	-57.22	110.553	131.601	-50.6963	75.4469	89.096	1009.9259	279.14816	-2.5623632E8	2.440584E7	0.018948914	0.0042979373	4.606065E-4	0.0	0.0	0.07692308	1.0	0.115384616
18.15	8.0	7.0	0.125	4.0	-13.9635	35.6044	55.647	-12.4426	35.9191	59.9122	1255.5	463.0	2.4499264E8	1.9957882E7	0.012145857	0.0032379332	3.427806E-4	0.0	0.0	0.0	1.0	0.14285715
49.86	27.0	29.0	0.074074075	4.2222223	-57.8677	139.075	168.144	-66.117	159.919	190.5	1476.2963	460.37036	-3.215648E8	2.2117066E7	0.036141004	0.010097044	0.0015013985	0.0	0.037037037	0.07692308	0.84615386	0.10344828
23.92	8.0	7.0	0.125	5.5	-26.6174	2124.12	6345.84	-26.3384	1960.22	5789.4	987.875	397.125	1.7706336E8	1678821.6	0.032466188	0.0059277005	4.0875844E-4	0.0	0.0	0.0	0.5714286	0.0
74.42	31.0	29.0	0.06451613	4.2580647	-63.2504	94.7492	109.733	-55.8162	72.5336	84.0806	1215.0646	320.48386	-6.9208936E7	1.9959118E7	0.02566067	0.005462762	0.0013963915	0.0	0.0	0.0	0.9	0.10344828
6.25	8.0	8.0	0.0	4.375	-24.634	545.898	1200.19	-24.1295	479.789	1037.96	491.25	96.875	-1.23684664E8	1.6532136E7	0.038291503	0.009647305	0.0019872824	0.0	0.0	0.0	0.5714286	0.125
37.07	19.0	18.0	0.05263158	3.8947368	-54.6137	748.872	1081.68	-43.5941	196.983	264.178	975.0526	204.21053	2.62409328E8	5902353.0	0.0460361	0.019085452	0.010600905	0.0	0.05263158	0.055555556	0.5555556	0.055555556
46.23	17.0	18.0	0.05882353	5.470588	-36.6268	194.614	276.558	-35.457	73.4784	93.2901	544.82355	126.0	-6.8934296E7	2.141897E7	0.014817971	0.003709372	8.5894694E-4	0.0	0.0	0.0	0.625	0.11111111
8.35	15.0	15.0	0.0	3.5333333	-38.5721	257.488	372.799	-36.6744	195.953	278.587	1467.3334	342.46667	3.71551904E8	5787841.0	0.027907113	0.006249451	6.011372E-4	0.0	0.0	0.071428575	0.9230769	0.06666667
44.05	23.0	21.0	0.08695652	4.4347825	-44.1885	127.121	161.967	-46.5785	130.98	165.205	1156.7826	346.21738	1.89242928E8	1.2651623E7	0.033064976	0.013541751	0.0030732155	0.0	0.04347826	0.0	0.6818182	0.0952381
21.11	14.0	16.0	0.14285715	4.428571	-26.5889	59.2372	79.2882	-30.9058	65.7637	85.43	1031.0	247.78572	1.11450216E8	6295754.5	0.014624075	0.002564871	3.022283E-4	0.0	0.0	0.0	1.0	0.0625
16.77	8.0	7.0	0.125	2.625	-13.9926	35.8699	56.114	-14.0206	56.569	100.681	2216.0	709.5	3.25350016E8	9162214.0	0.021687869	0.00455875	8.2771614E-4	0.0	0.0	0.0	1.0	0.2857143
75.42	9.0	9.0	0.0	5.5555553	-10.0758	18.1748	27.5038	-20.4587	111.141	187.583	590.3333	124.0	2.12253104E8	1.8986248E7	0.010719584	0.003356585	0.0010807912	0.0	0.0	0.125	0.5	0.11111111
93.11	15.0	16.0	0.06666667	5.4	-34.4556	289.145	447.129	-42.0494	297.505	424.705	825.4667	163.93333	4.06042432E8	6472682.5	0.022969684	0.006381571	0.0016293381	0.0	0.0	0.0	0.5714286	0.0625
40.11	21.0	19.0	0.0952381	3.6666667	-54.0638	700.587	1008.19	-48.5076	266.304	357.297	1038.619	244.38095	1.349698E7	1.4245481E7	0.08621858	0.016870204	0.009913044	0.0	0.04761905	0.0	0.4	0.2631579
28.45	12.0	13.0	0.083333336	4.5	-20.2925	36.3881	49.0952	-21.1114	32.2075	42.0682	558.6667	120.166664	2.6983312E8	1.5291383E7	0.033302315	0.0038995969	3.1983558E-4	0.0	0.0	0.09090909	1.0	0.07692308
45.52	23.0	30.0	0.3043478	5.6086955	-59.3837	672.659	931.504	-66.8587	143.461	169.287	663.86957	118.08696	1.29584272E8	9849671.0	0.023247784	0.003931484	5.54523E-4	0.0	0.0	0.09090909	0.6363636	0.06666667
35.37	9.0	10.0	0.11111111	5.2222223	-34.5579	2856.23	6914.66	-33.7931	1180.6	2395.05	556.3333	113.666664	4.34674624E8	4748399.5	0.10136798	0.011670925	0.004351957	0.0	0.0	0.125	0.75	0.0
24.37	16.0	16.0	0.0	4.1875	-44.6107	941.991	1536.31	-37.3789	158.036	216.86	1279.8125	290.75	2.22218416E8	3348688.5	0.06748584	0.014730731	9.944619E-4	0.0	0.0625	0.0	0.6	0.0625
56.51	17.0	21.0	0.23529412	4.2352943	-55.902	1275.47	1942.47	-46.0059	123.36	155.151	579.82355	112.0	2.64864592E8	1.2193503E7	0.07973338	0.021354843	0.00639831	0.0	0.05882353	0.125	0.75	0.04761905
36.59	21.0	22.0	0.04761905	4.857143	-39.0065	72.0196	89.1915	-45.2704	92.9561	114.221	732.0476	160.57143	4701306.0	1.7790904E7	0.03975077	0.011764212	0.00301653	0.0	0.04761905	0.05	0.8	0.09090909
59.59	10.0	9.0	0.1	3.8	-31.6893	760.062	1475.48	-21.0891	128.502	220.411	980.4	352.1	1.18605288E8	6426222.5	0.06206069	0.012642929	7.0018915E-4	0.0	0.0	0.0	0.6666667	0.11111111
32.92	22.0	27.0	0.22727273	4.090909	-61.0376	450.617	594.888	-52.1154	72.6551	85.1533	978.0909	205.90909	-2.25859344E8	2.2395794E7	0.06533968	0.005550125	0.0019841744	0.045454547	0.045454547	0.04761905	0.8095238	0.18518518
47.08	34.0	33.0	0.029411765	3.6470587	-91.1517	578.324	705.487	-83.2946	281.735	334.256	900.9706	211.94118	-1.23386096E8	1.5108904E7	0.04534614	0.013356364	0.0023690022	0.0	0.029411765	0.030303031	0.6969697	0.21212122
49.33	18.0	17.0	0.055555556	4.2777777	-45.4478	246.599	334.872	-42.8298	239.571	330.675	1088.3334	237.27777	7.5118368E7	6139627.5	0.04055582	0.008928645	0.0010658964	0.0	0.0	0.0	0.8235294	0.05882353
2.94	18.0	21.0	0.16666667	4.1666665	-44.4324	598.446	916.559	-47.2777	140.925	178.369	750.1667	148.66667	2.63809984E8	3527018.5	0.0810886	0.012458909	0.0023811506	0.0	0.055555556	0.05882353	0.5294118	0.04761905
28.62	24.0	21.0	0.125	3.3333333	-56.5535	182.868	227.193	-51.9027	228.672	296.181	1460.7084	328.125	3.18778528E8	1.0173937E7	0.042157203	0.0069588884	0.0010606932	0.0	0.0	0.04347826	0.8695652	0.0952381
5.12	14.0	14.0	0.0	4.214286	-40.4685	777.327	1297.05	-34.8933	211.944	310.728	919.2143	243.64285	-3.89513E7	1.1637625E7	0.04687231	0.008845313	0.0024518657	0.0	0.0	0.0	0.61538464	0.21428572
35.6	13.0	14.0	0.07692308	5.769231	-28.7757	250.021	413.023	-26.6612	59.8978	80.2359	380.30768	82.07692	-1.1975184E8	1.925278E7	0.026956405	0.0039199223	5.715E-4	0.0	0.0	0.083333336	0.5	0.071428575
71.79	17.0	18.0	0.05882353	3.4705882	-50.7663	661.224	968.838	-36.9659	88.2218	113.152	1070.9412	289.41177	2.55368768E8	9245006.0	0.051329777	0.009679904	0.0016828194	0.0	0.05882353	0.0625	0.75	0.11111111
55.47	8.0	9.0	0.125	4.25	-17.854	96.3324	170.508	-18.5939	72.3411	116.408	702.875	131.375	4.35328E8	8305433.0	0.013723254	0.0019691037	3.456396E-4	0.0	0.0	0.0	1.0	0.11111111
34.12	21.0	22.0	0.04761905	4.7619047	-65.1638	2689.5	4170.71	-56.1246	275.548	355.726	663.2857	207.85715	5.8604592E7	5898089.0	0.05401906	0.020677794	0.013150806	0.0	0.0	0.05	0.5	0.13636364
8.95	21.0	19.0	0.0952381	4.1904764	-40.8517	110.302	141.282	-44.0986	160.299	209.401	737.1905	154.14285	-6.8035352E7	1.6435724E7	0.03886891	0.010316612	0.002161574	0.0	0.04761905	0.0	0.65	0.10526316
60.67	24.0	26.0	0.083333336	4.75	-70.1951	642.398	841.0	-60.2866	170.937	208.312	872.7917	202.79167	-1.31847456E8	1.6287421E7	0.051539585	0.009263474	5.1102386E-4	0.0	0.083333336	0.08695652	0.65217394	0.07692308
44.08	23.0	24.0	0.04347826	3.652174	-51.0328	165.508	208.773	-47.9657	82.914	99.6714	887.43475	173.91304	6.0935456E7	1.7788794E7	0.025654066	0.00644607	0.0017873012	0.0	0.0	0.0	0.6818182	0.125
28.83	9.0	10.0	0.11111111	3.5555556	-18.6662	73.5569	118.584	-20.8317	78.3056	121.108	1192.7778	194.66667	1.1729324E8	5786837.5	0.024434317	0.0027716793	2.4076631E-4	0.0	0.0	0.0	0.875	0.1
57.15	18.0	16.0	0.11111111	3.6111112	-39.1124	114.431	148.905	-33.6472	95.3334	126.75	739.3333	164.0	-1.19134592E8	2.1777244E7	0.024720762	0.007157089	0.0024171192	0.0	0.0	0.0	0.88235295	0.0625
33.19	19.0	22.0	0.15789473	3.6842105	-51.2112	495.824	699.952	-47.251	113.342	140.531	1046.9474	300.73685	-9.3089024E7	1.6977878E7	0.05359413	0.017208857	0.0027682974	0.0	0.05263158	0.055555556	0.6666667	0.18181819
63.83	22.0	22.0	0.0	4.0	-56.73	502.837	686.275	-58.5373	350.832	457.916	619.36365	122.86364	-4.7850396E7	1.5824137E7	0.09385378	0.054166388	0.047828022	0.045454547	0.09090909	0.0	0.5714286	0.09090909
46.67	7.0	6.0	0.14285715	3.0	-24.9721	1322.87	3693.58	-13.3662	81.1805	168.925	1609.8572	510.42856	1.48086224E8	4149280.8	0.062698804	0.01565091	9.21166E-4	0.0	0.0	0.0	0.5	0.33333334
9.09	14.0	11.0	0.21428572	3.7857144	-31.1726	119.722	168.506	-31.5498	425.747	738.186	1037.2142	334.7143	2.99038912E8	1.3010447E7	0.051651698	0.016429203	0.0040253024	0.0	0.071428575	0.0	0.84615386	0.09090909
22.18	37.0	34.0	0.08108108	4.0	-116.992	1198.77	1451.93	-86.6598	299.222	353.848	712.8108	208.08109	1.44118832E8	1.7794324E7	0.06446001	0.03737149	0.030970996	0.0	0.08108108	0.027777778	0.6666667	0.11764706
20.99	24.0	22.0	0.083333336	3.625	-59.4402	503.299	676.837	-57.3588	311.788	404.778	880.2917	202.75	-6.8030456E7	1.872226E7	0.09785377	0.060889166	0.04742108	0.0	0.125	0.08695652	0.6086956	0.18181819
36.75	16.0	22.0	0.375	4.125	-47.3372	1431.57	2405.62	-44.7543	88.2754	108.215	601.125	107.875	1.2485768E8	9906189.0	0.033330776	0.010495522	0.004080679	0.0	0.0	0.06666667	0.6	0.09090909
44.72	18.0	19.0	0.055555556	4.0	-45.9869	358.781	507.123	-40.5372	106.379	135.999	1171.6666	306.3889	2.36405968E8	8700441.0	0.054988995	0.011170777	0.002394294	0.0	0.055555556	0.0	0.7058824	0.10526316
25.91	38.0	36.0	0.05263158	3.868421	-105.915	728.752	875.177	-90.4727	278.746	325.935	894.7632	253.39473	-1.90175344E8	1.9837764E7	0.06741689	0.04040394	0.030524686	0.0	0.05263158	0.08108108	0.6486486	0.1388889
64.24	18.0	18.0	0.0	3.9444444	-41.3495	198.24	270.596	-38.8544	110.909	144.071	1195.5555	347.05554	-3.0910602E7	2.0331318E7	0.061181672	0.006298917	0.0018288046	0.0	0.0	0.05882353	0.7058824	0.16666667
33.31	20.0	21.0	0.05	4.9	-55.7552	859.973	1251.73	-52.3664	240.043	311.628	898.65	197.1	-3.1064508E7	1.3957922E7	0.09731381	0.067606576	0.064727366	0.0	0.05	0.0	0.5263158	0.0952381
20.97	8.0	9.0	0.125	4.125	-29.1789	1746.24	4439.83	-26.8994	489.711	974.59	519.875	113.25	1.14978792E8	1.7327828E7	0.027482245	0.0064156824	0.0029273224	0.0	0.0	0.2857143	0.85714287	0.11111111
38.87	44.0	44.0	0.0	4.159091	-121.669	505.551	582.391	-95.7945	134.514	150.365	923.7955	227.40909	-2.98555616E8	2.0894476E7	0.034678236	0.00584532	0.0012258748	0.022727273	0.022727273	0.023255814	0.76744187	0.09090909
45.79	30.0	25.0	0.16666667	4.2	-80.4849	394.718	481.758	-62.0151	242.77	302.414	994.7	202.9	6.5226548E7	6311176.5	0.032862473	0.0067936582	9.934114E-4	0.0	0.0	0.0	0.79310346	0.08
50.94	54.0	55.0	0.018518519	3.4444444	-122.072	165.762	182.216	-102.655	68.0957	73.5273	928.7037	207.92592	2.2647112E7	1.2194219E7	0.022254284	0.003929082	4.3064787E-4	0.0	0.0	0.018867925	0.9433962	0.14545454
50.19	33.0	34.0	0.030303031	4.7272725	-85.1286	318.994	379.888	-76.4978	153.338	177.801	695.9394	146.30302	6.7535024E7	6442455.0	0.03823426	0.008352632	9.488282E-4	0.0	0.030303031	0.03125	0.84375	0.0882353
27.87	41.0	42.0	0.024390243	4.365854	-81.114	85.3659	95.1457	-85.7182	98.5025	109.878	987.29266	203.2439	-5.6345956E7	1.9066522E7	0.015417864	0.0037719263	0.0016028528	0.0	0.024390243	0.05	0.975	0.11904762
63	28.0	29.0	0.035714287	4.142857	-56.2689	87.1577	102.236	-54.9857	68.0545	78.7153	1183.7858	305.75	-1.58821632E8	1.0220058E7	0.03325606	0.006653709	0.0012724603	0.0	0.0	0.0	0.962963	0.10344828
