25.0	25.0	1.0	1.0	0.0	4.24	0.0	0.0	-51.3567	94.4617	113.309	-50.6829	88.9906	106.492	1.0869565	1357.28	902.0	654.8	356.72	13.12	-3.678738E7	2.62959088E8	3.15977984E8	1.78780176E8	1.1826943E7	0.031375013	0.015897883	0.010184402	0.004869239	4.637587E-4	0.0	0.0	0.0	1.0	0.041666668	0.041666668	0.125	0.7916667	0.13043478	0.08695652	0.04347826	0.26086956	1.0	1.0	0.5217391	434057.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.08	0.08	1.0	0.56	0.48	1.1666667	-30.8025	15.3007	0.28	0.16	0.2	0.2	1.4	0.79999995	0.0	-146.90623	-177.35725	-147.97241	286.0	-147.89653	-153.58205	-151.01576	10.0	
32.0	34.0	0.9411765	1.0625	0.0625	3.6875	0.0	0.0	-84.0007	351.137	421.719	-66.6459	80.1991	91.2377	1.2592592	988.21875	676.125	507.1875	291.4375	13.8125	-3.0301906E7	4.34300768E8	3.24799264E8	1.95297088E8	1.5481136E7	0.055342615	0.027290685	0.022651568	0.010982648	9.0315985E-4	0.0	0.03125	0.09375	0.875	0.06451613	0.032258064	0.06451613	0.67741936	0.0	0.033333335	0.06666667	0.13333334	1.0	0.83870965	0.23333333	500563.38	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.029411765	0.03125	0.029411765	0.0	0.21875	0.1764706	1.2395833	0.40625	0.38235295	1.0625	-32.1875	8.31081	0.21875	0.0625	0.2647059	0.029411765	0.82638884	2.125	0.0	-240.88531	-260.33646	-242.02225	1000.0	-224.70074	-233.66023	-231.41241	10.0	
11.0	11.0	1.0	1.0	0.0	4.181818	0.0	0.0	-30.0067	316.635	534.42	-22.7173	78.182	116.2	1.0	907.8182	486.0	313.72726	139.09091	7.090909	1.85595888E8	-3.3640152E7	2.45775616E8	1.18996104E8	5770453.0	0.03803974	0.016039435	0.0095019145	0.0059913094	6.1384164E-4	0.0	0.0	0.0	1.0	0.0	0.2	0.0	0.6	0.11111111	0.11111111	0.0	0.11111111	1.0	0.8	0.33333334	399003.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909	0.09090909	1.0	0.72727275	0.45454547	1.6	-9.18156	8.2824	0.18181819	0.27272728	0.18181819	0.18181819	1.0	1.5	0.0	-77.364944	-Infinity	-79.02374	637.0	-69.57546	-74.92015	-71.10108	10.0	
18.0	17.0	1.0588236	0.9444444	0.055555556	3.3888888	0.0	0.0	-31.0044	42.8361	52.7796	-36.718	109.619	144.504	1.1333333	1267.8889	712.0	486.27777	264.27777	15.333333	-7.735312E7	3.96525152E8	2.87434656E8	1.7428312E8	1.3785164E7	0.020501914	0.009264942	0.0059906575	0.002855074	1.8213659E-4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9411765	0.0	0.0	0.0625	0.75	1.0	0.9375	0.8125	499899.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.16666667	0.1764706	0.9444445	0.44444445	0.3529412	1.2592592	-24.3954	27.2284	0.055555556	0.2777778	0.05882353	0.1764706	0.9444445	1.5740741	3.777778	-87.18468	-94.61965	-87.78516	11.0	-97.39483	-102.15983	-98.47239	10.0	
21.0	24.0	0.875	1.1428572	0.14285715	3.857143	0.0	0.0	-46.4844	129.696	163.509	-46.515	72.5437	86.7211	1.1428572	783.619	436.57144	295.66666	152.42857	12.571428	-6.3293856E7	3.35186688E8	2.37053344E8	1.42446512E8	1.6717662E7	0.03127793	0.015383406	0.010325446	0.005091326	4.0324187E-4	0.0	0.0	0.0	1.0	0.0	0.05	0.0	0.85	0.0	0.0	0.10526316	0.47368422	1.0	0.9	0.57894737	582329.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.14285715	0.083333336	1.7142857	0.47619048	0.41666666	1.1428572	-31.2848	17.8399	0.23809524	0.14285715	0.16666667	0.20833333	1.4285713	0.6857143	2.2857141	-135.8709	-Infinity	-138.0021	1000.0	-137.91342	-145.81339	-138.7818	10.0	
18.0	19.0	0.94736844	1.0555556	0.055555556	3.6111112	0.0	0.0	-38.7255	109.19	141.714	-33.4437	47.0094	57.5698	1.117647	1508.5	940.1111	663.8333	369.16666	17.222221	-2.35592992E8	2.43130592E8	3.50519168E8	2.00150336E8	9921043.0	0.022031473	0.011739399	0.007825568	0.0044732844	6.715362E-4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9411765	0.125	0.0625	0.125	0.4375	1.0	0.9411765	0.75	403616.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.22222222	0.21052632	1.0555556	0.33333334	0.31578946	1.0555556	-27.3399	27.4754	0.16666667	0.11111111	0.21052632	0.10526316	0.7916667	1.0555556	0.0	-126.64252	-Infinity	-127.82972	1000.0	-116.80956	-123.74507	-117.55442	10.0	
6.0	10.0	0.6	1.6666666	0.6666667	7.0	0.0	0.0	-23.8588	2560.97	9472.66	-26.8341	275.085	482.407	1.25	232.66667	137.83333	98.166664	56.5	4.3333335	2.26694288E8	1.40518368E8	1.01167576E8	5.9139948E7	3191174.2	0.038168963	0.026915116	0.02018615	0.01154137	0.0014681906	0.0	0.0	0.0	1.0	0.2	0.0	0.0	0.6	0.0	0.0	0.0	0.0	1.0	0.8	0.0	248548.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333	0.6	1.3888888	-9.34121	7.06644	0.5	0.33333334	0.5	0.1	1.0	3.3333335	0.0	-72.102036	-Infinity	-75.80157	203.0	-67.40212	-73.03163	-67.99036	10.0	
12.0	15.0	0.8	1.25	0.25	5.6666665	0.0	0.0	-30.9435	650.202	1242.66	-30.5002	80.5868	107.981	1.25	435.16666	264.25	181.0	102.666664	11.25	-1.8447632E7	4.27185568E8	2.97835104E8	1.80004816E8	2.2408318E7	0.055534318	0.0493843	0.04849176	0.047127258	0.042991962	0.083333336	0.0	0.0	0.75	0.0	0.0	0.0	0.36363637	0.0	0.0	0.0	0.2	0.8181818	0.36363637	0.2	836722.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083333336	0.06666667	1.25	0.6666667	0.53333336	1.25	-9.0745	3.6911	0.5833333	0.083333336	0.4	0.06666667	1.4583333	1.25	0.0	-92.000496	-108.04452	-91.97286	13.0	-102.162186	-107.08331	-103.068184	10.0	
14.0	14.0	1.0	1.0	0.0	3.5	0.0	0.0	-24.6905	44.2623	58.0241	-25.2386	48.1475	63.4976	1.0	1155.0	672.5714	446.7857	206.21428	10.928572	3.048616E8	7.905344E7	2.65676448E8	1.28074696E8	7284996.5	0.02498786	0.013853209	0.009322633	0.0052938587	0.0011282704	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.083333336	0.0	0.0	0.6666667	1.0	1.0	0.75	436458.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071428575	0.071428575	1.0	0.42857143	0.42857143	1.0	-17.5715	14.84	0.21428572	0.14285715	0.35714287	0.071428575	0.59999996	2.0	0.0	-71.983826	-84.14951	-72.557556	31.0	-78.94205	-85.73149	-80.31235	10.0	
9.0	10.0	0.9	1.1111112	0.11111111	4.5555553	0.0	0.0	-38.3852	6894.83	18408.8	-31.5302	735.167	1422.41	1.0	443.22223	236.44444	159.11111	72.22222	5.888889	1.9828336E8	1.13356048E8	7.7205704E7	3.6679052E7	1926379.5	0.10377871	0.07196208	0.06393059	0.04693295	0.025740279	0.0	0.11111111	0.0	0.8888889	0.0	0.0	0.0	0.375	0.0	0.0	0.14285715	0.0	1.0	0.375	0.14285715	121222.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11111111	0.0	0.0	0.8888889	0.6	1.4814814	-13.4475	16.6918	0.44444445	0.11111111	0.4	0.0	1.111111	0.0	0.0	-103.02515	-Infinity	-104.94137	1000.0	-83.85916	-91.86665	-83.989975	10.0	
25.0	31.0	0.8064516	1.24	0.24	4.52	0.0	0.0	-82.9981	1556.8	2088.93	-68.0053	133.403	156.214	1.2916666	803.6	477.0	327.12	169.04	12.16	-1.1574705E7	4.32436928E8	3.18285152E8	1.9117488E8	1.6891724E7	0.05478885	0.044291507	0.040913552	0.029833753	0.015379839	0.0	0.04	0.04	0.92	0.0	0.0	0.0	0.6666667	0.04347826	0.04347826	0.0	0.17391305	1.0	0.6666667	0.26086956	574260.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.2	0.16129032	1.24	0.52	0.3548387	1.4654546	-33.9263	11.4867	0.36	0.12	0.29032257	0.06451613	1.2400001	1.86	0.0	-177.51982	-205.54199	-178.50142	606.0	-197.96396	-203.55853	-198.9003	10.0	
4.0	4.0	1.0	1.0	0.0	2.5	0.0	0.0	-13.7025	550.171	2664.54	-11.6806	216.827	832.034	1.0	716.75	422.5	294.0	140.25	10.0	7.2336429E8	4.28757952E8	2.98564768E8	1.41626272E8	9982126.0	0.051101677	0.050628398	0.050441526	0.05022273	0.050021943	0.0	0.25	0.0	0.75	0.0	0.0	0.0	0.33333334	0.0	0.0	0.0	0.0	1.0	0.33333334	0.0	545567.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	1.0	0.25	0.25	1.0	-7.14831	26.8945	0.25	0.0	0.0	0.25	0.0	0.0	0.0	-55.77588	-55.78824	-55.78824	1.0	-34.4171	-Infinity	-34.426067	10.0	
18.0	15.0	1.2	0.8333333	0.16666667	3.2222223	0.0	0.0	-41.6504	155.643	206.022	-37.6535	225.604	323.77	1.0	1539.0	1008.7778	750.55554	444.22223	19.444445	-8.9096608E7	3.38258784E8	4.23906144E8	2.5070544E8	1.6531068E7	0.029392025	0.015457947	0.009353314	0.0052932743	0.0010124682	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.88235295	0.0	0.0	0.0	0.625	1.0	0.88235295	0.625	629472.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.11111111	0.13333334	0.8333333	0.5	0.33333334	1.5	-17.3707	12.1806	0.16666667	0.11111111	0.2	0.13333334	0.8333334	0.8333333	0.8333333	-93.81421	-129.11389	-95.17518	328.0	-89.51356	-94.359985	-90.2827	10.0	
28.0	26.0	1.0769231	0.9285714	0.071428575	4.357143	0.0	0.0	-53.432	69.5799	80.963	-50.6488	75.1415	88.7216	1.0	1092.5714	713.7857	524.0714	297.32144	13.785714	-3.336985E7	4.16328224E8	4.11794528E8	2.38630304E8	1.8526012E7	0.01919152	0.009135405	0.006412589	0.0035971997	2.7095334E-4	0.0	0.0	0.0	1.0	0.074074075	0.11111111	0.0	0.8148148	0.07692308	0.0	0.03846154	0.61538464	1.0	1.0	0.7307692	692496.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.10714286	0.07692308	1.3928571	0.5	0.61538464	0.81249994	-39.5888	29.2586	0.17857143	0.17857143	0.26923078	0.26923078	0.6632653	0.6632653	0.0	-146.76833	-166.25931	-147.63513	438.0	-161.06825	-166.59294	-162.07513	10.0	
43.0	48.0	0.8958333	1.1162791	0.11627907	4.116279	0.0	0.0	-121.924	590.201	684.608	-108.451	163.416	181.721	1.2307693	759.7442	421.88373	280.97675	141.55814	12.116279	9.21172E7	3.0792064E8	2.2237056E8	1.31779464E8	1.2134443E7	0.06099254	0.037148654	0.026996443	0.01735009	0.0059954356	0.0	0.046511628	0.023255814	0.9302326	0.0	0.023809524	0.04761905	0.71428573	0.024390243	0.024390243	0.09756097	0.2195122	1.0	0.78571427	0.36585367	478166.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.093023255	0.083333336	1.116279	0.53488374	0.5208333	1.0269768	-45.4461	8.84695	0.27906978	0.093023255	0.27083334	0.104166664	1.0304115	0.89302325	0.0	-271.3192	-Infinity	-274.62585	1000.0	-288.1271	-295.35284	-294.06238	10.0	
19.0	17.0	1.117647	0.8947368	0.10526316	4.263158	0.0	0.0	-36.5455	192.35	273.127	-44.5762	299.541	418.919	1.0	918.1579	610.3158	460.05264	267.3158	12.157895	-7.6765496E7	3.28209792E8	4.10540768E8	2.4405752E8	1.8925848E7	0.020676387	0.012328408	0.0068029305	0.0039696377	3.0770892E-4	0.0	0.0	0.0	0.7894737	0.0	0.0	0.11111111	0.5	0.05882353	0.05882353	0.0	0.1764706	0.7777778	0.6111111	0.29411766	689349.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.15789473	0.11764706	1.3421052	0.5263158	0.47058824	1.1184211	-21.0783	14.8258	0.2631579	0.21052632	0.29411766	0.11764706	0.8947368	1.7894737	0.0	-138.68056	-Infinity	-139.8245	1000.0	-130.61154	-135.8225	-133.01901	10.0	
17.0	15.0	1.1333333	0.88235295	0.11764706	3.8235295	0.0	0.0	-34.6351	108.983	146.114	-29.2085	66.916	88.5588	1.0	1004.94116	623.2941	444.29413	244.29411	12.882353	-1.44103584E8	1.49777104E8	2.91586368E8	1.6368736E8	1.0166106E7	0.019631281	0.011598861	0.008197911	0.0042204475	1.453646E-4	0.0	0.0	0.0	0.9411765	0.0	0.0625	0.0625	0.75	0.0	0.0	0.06666667	0.46666667	0.9411765	0.875	0.53333336	437496.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.23529412	0.13333334	1.7647058	0.5294118	0.46666667	1.1344539	-15.8622	9.80364	0.23529412	0.05882353	0.2	0.13333334	1.1764705	0.44117644	0.0	-90.02248	-110.116745	-90.3719	48.0	-96.294	-103.33752	-97.580124	10.0	
15.0	12.0	1.25	0.8	0.2	3.5333333	0.0	0.0	-38.3014	544.269	883.611	-38.0801	849.643	1490.53	1.0909091	1310.6	867.2	608.73334	308.13333	14.733334	-3.41742112E8	2.57957824E8	3.9921104E8	2.27634384E8	1.507999E7	0.087994404	0.052979268	0.035075247	0.018086197	7.991714E-4	0.0	0.06666667	0.06666667	0.73333335	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.30769232	0.85714287	0.5	0.30769232	557398.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.2	0.25	0.8	0.46666667	0.41666666	1.12	-17.7251	23.0925	0.2	0.2	0.25	0.083333336	0.8	2.3999999	0.0	-100.74487	-Infinity	-102.83169	1000.0	-76.41172	-83.913956	-76.98594	10.0	
15.0	15.0	1.0	1.0	0.0	3.0666666	0.0	0.0	-25.5654	50.6241	67.0034	-34.0187	133.712	185.316	1.25	845.5333	507.0	348.86667	189.8	16.466667	-4.92154144E8	5.08632288E8	5.8127731E8	3.57448128E8	3.5753236E7	0.027230132	0.015065501	0.009693715	0.008154802	1.2922715E-4	0.0	0.0	0.06666667	0.8666667	0.0	0.071428575	0.0	0.78571427	0.0	0.0	0.0	0.6923077	0.9166667	0.85714287	0.6923077	1173407.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.2	0.2	1.0	0.4	0.53333336	0.75	-9.43186	3.8859	0.2	0.06666667	0.2	0.2	1.0	0.33333334	0.0	-75.02877	-91.89397	-75.19653	38.0	-85.865524	-89.12882	-87.08034	10.0	
7.0	6.0	1.1666666	0.85714287	0.14285715	4.428571	0.0	0.0	-21.5892	499.637	1213.88	-13.6774	89.9325	190.357	1.0	1850.2858	1206.1428	840.1429	436.57144	16.714285	-3.3602312E7	3.80451488E8	2.74393696E8	1.58281296E8	7483413.5	0.16741441	0.120165646	0.080168664	0.05901227	8.192654E-5	0.0	0.0	0.2857143	0.71428573	0.0	0.0	0.16666667	0.33333334	0.0	0.0	0.0	0.2	1.0	0.5	0.2	366863.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285715	0.16666667	0.85714287	0.42857143	0.5	0.85714287	-10.5408	32.0497	0.14285715	0.2857143	0.16666667	0.33333334	0.85714287	0.85714287	0.0	-44.025063	-Infinity	-44.082973	21.0	-38.567684	-45.033028	-38.61323	10.0	
18.0	17.0	1.0588236	0.9444444	0.055555556	3.0555556	0.0	0.0	-50.8789	476.251	670.817	-47.5883	440.345	629.956	1.0625	1108.3889	688.7778	479.6111	256.77777	13.166667	-1.02416256E8	3.12271456E8	3.91367904E8	2.20883088E8	1.6089083E7	0.03309924	0.02203855	0.018350922	0.014268231	0.011407651	0.0	0.055555556	0.0	0.8888889	0.0	0.0	0.05882353	0.7058824	0.0625	0.0625	0.0625	0.375	0.9444444	0.7647059	0.5625	657095.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	4.0	0.11764706	0.0	0.0	0.0	0.22222222	0.23529412	0.9444445	0.5	0.5294118	0.9444444	-22.6384	18.1005	0.16666667	0.2777778	0.1764706	0.23529412	0.9444445	1.1805556	0.0	-135.73502	-Infinity	-137.58908	1000.0	-118.576454	-124.86623	-120.76499	10.0	
