4.874786324410000304e+01,3.500000000000000000e+01,3.100000000000000000e+01,4.257142857139999848e+00,-8.782179999999999609e+01,-7.358629999999999427e+01,7.741935483870000523e-01,2.750571428569999739e+02,9.622285714289999987e+02,2.000000000000000111e-01,1.411808571429999938e+04,2.058823529409999908e-01,1.453332352940000055e+04,2.121212121209999912e-01,1.497372727269999996e+04,8.000000000000000444e-01,8.571428571429999532e-02,9.677419354840000043e-02
6.322936876650000215e+01,2.900000000000000000e+01,2.500000000000000000e+01,4.689655172410000183e+00,-5.319700000000000273e+01,-5.014410000000000167e+01,8.399999999999999689e-01,2.376206896550000067e+02,7.521379310339999620e+02,2.068965517240000107e-01,1.418386206900000070e+04,2.142857142859999897e-01,1.469042857139999978e+04,2.222222222219999987e-01,1.523451851849999912e+04,8.620689655169999632e-01,1.034482758620000054e-01,1.600000000000000033e-01
2.525634773530000032e+01,1.600000000000000000e+01,1.300000000000000000e+01,3.937500000000000000e+00,-2.969640000000000057e+01,-2.396910000000000096e+01,9.230769230769999556e-01,2.908750000000000000e+02,1.210312500000000000e+03,0.000000000000000000e+00,1.045156250000000000e+04,0.000000000000000000e+00,1.114833333329999914e+04,0.000000000000000000e+00,1.194464285709999967e+04,1.000000000000000000e+00,6.250000000000000000e-02,7.692307692310000611e-02
5.965367964819999713e+01,2.600000000000000000e+01,2.400000000000000000e+01,6.115384615380000000e+00,-5.429240000000000066e+01,-5.213020000000000209e+01,9.166666666670000296e-01,2.326538461540000071e+02,9.111153846150000390e+02,3.846153846150000000e-01,1.108342307690000052e+04,4.000000000000000222e-01,1.152676000000000022e+04,4.166666666669999741e-01,1.200704166670000086e+04,9.615384615380000444e-01,7.692307692310000611e-02,8.333333333329999426e-02
6.580687829869999916e+01,1.300000000000000000e+01,1.200000000000000000e+01,4.769230769230000000e+00,-2.899299999999999855e+01,-2.498229999999999862e+01,1.000000000000000000e+00,2.233846153849999894e+02,9.470769230769999467e+02,0.000000000000000000e+00,1.453069230769999922e+04,0.000000000000000000e+00,1.574158333329999914e+04,0.000000000000000000e+00,1.717263636359999873e+04,1.000000000000000000e+00,1.538461538460000055e-01,1.666666666670000019e-01
1.687401695859999862e+01,7.000000000000000000e+00,4.000000000000000000e+00,4.857142857140000380e+00,-1.785379999999999967e+01,-1.498990000000000045e+01,1.000000000000000000e+00,2.985714285710000127e+02,1.291285714289999987e+03,0.000000000000000000e+00,1.029928571430000011e+04,0.000000000000000000e+00,1.201583333329999914e+04,0.000000000000000000e+00,1.441900000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.859556357830000195e+01,3.600000000000000000e+01,3.500000000000000000e+01,4.694444444440000197e+00,-7.247119999999999607e+01,-6.906560000000000343e+01,8.571428571429999810e-01,1.992777777780000008e+02,7.172777777779999724e+02,0.000000000000000000e+00,1.207627777779999997e+04,0.000000000000000000e+00,1.242131428570000026e+04,0.000000000000000000e+00,1.278664705879999929e+04,8.888888888889999729e-01,8.333333333329999426e-02,8.571428571429999532e-02
5.911306042580000053e+01,2.300000000000000000e+01,2.500000000000000000e+01,5.043478260869999730e+00,-4.632039999999999935e+01,-4.388419999999999987e+01,8.399999999999999689e-01,2.620000000000000000e+02,9.285217391300000145e+02,0.000000000000000000e+00,1.366647826089999944e+04,0.000000000000000000e+00,1.428768181820000063e+04,0.000000000000000000e+00,1.496804761900000085e+04,1.000000000000000000e+00,8.695652173909999838e-02,8.000000000000000167e-02
2.486383442119999998e+01,2.800000000000000000e+01,2.500000000000000000e+01,4.714285714289999873e+00,-6.381969999999999743e+01,-5.918529999999999802e+01,8.000000000000000444e-01,2.467500000000000000e+02,9.459642857139999705e+02,1.785714285710000016e-01,1.347007142860000022e+04,1.851851851849999897e-01,1.396896296299999995e+04,1.923076923079999889e-01,1.450623076919999949e+04,8.571428571429999810e-01,1.071428571429999949e-01,1.199999999999999956e-01
5.726120857400000119e+01,2.600000000000000000e+01,2.300000000000000000e+01,4.038461538460000000e+00,-5.274119999999999919e+01,-4.297379999999999711e+01,9.130434782609999633e-01,1.953076923079999858e+02,7.477307692309999538e+02,2.307692307689999944e-01,1.079973076919999949e+04,2.399999999999999911e-01,1.123171999999999935e+04,2.500000000000000000e-01,1.169970833329999914e+04,9.230769230769999556e-01,7.692307692310000611e-02,8.695652173909999838e-02
7.462406014670000332e+01,2.600000000000000000e+01,2.500000000000000000e+01,4.192307692310000000e+00,-5.592849999999999966e+01,-4.532459999999999667e+01,8.000000000000000444e-01,1.843846153849999894e+02,6.628076923080000142e+02,0.000000000000000000e+00,1.225423076919999949e+04,0.000000000000000000e+00,1.274439999999999964e+04,0.000000000000000000e+00,1.327541666670000086e+04,9.230769230769999556e-01,1.153846153850000000e-01,1.199999999999999956e-01
3.464646464350000343e+01,1.700000000000000000e+01,1.700000000000000000e+01,4.882352941179999739e+00,-4.720859999999999701e+01,-3.713649999999999807e+01,9.411764705880000248e-01,2.549411764710000057e+02,1.110352941180000016e+03,0.000000000000000000e+00,9.141647058820000893e+03,0.000000000000000000e+00,9.713000000000000000e+03,0.000000000000000000e+00,1.036053333329999987e+04,9.411764705880000248e-01,5.882352941180000322e-02,5.882352941180000322e-02
5.867250033700000245e+01,3.600000000000000000e+01,3.000000000000000000e+01,4.666666666670000296e+00,-5.211149999999999949e+01,-4.598160000000000025e+01,6.999999999999999556e-01,2.410833333330000130e+02,9.830277777779999724e+02,5.555555555560000303e-02,1.029169444440000007e+04,5.714285714290000262e-02,1.058574285710000004e+04,5.882352941180000322e-02,1.089708823529999972e+04,8.611111111110000271e-01,5.555555555560000303e-02,6.666666666670000019e-02
5.768518517310000249e+01,1.100000000000000000e+01,1.100000000000000000e+01,4.090909090910000323e+00,-1.674020000000000152e+01,-1.785889999999999844e+01,1.000000000000000000e+00,1.301818181820000007e+02,5.179090909090000423e+02,0.000000000000000000e+00,1.183854545449999932e+04,0.000000000000000000e+00,1.302239999999999964e+04,0.000000000000000000e+00,1.446933333329999914e+04,1.000000000000000000e+00,9.090909090910000157e-02,9.090909090910000157e-02
4.446000622220000054e+01,4.700000000000000000e+01,4.000000000000000000e+01,5.170212765959999679e+00,-8.084449999999999648e+01,-8.173730000000000473e+01,7.750000000000000222e-01,2.340212765960000070e+02,9.669787234039999930e+02,8.510638297870000424e-02,1.079414893619999930e+04,8.695652173909999838e-02,1.102880434779999996e+04,8.888888888889999451e-02,1.127388888890000089e+04,8.297872340430000326e-01,4.255319148939999685e-02,5.000000000000000278e-02
1.333333332800000015e+01,9.000000000000000000e+00,6.000000000000000000e+00,3.555555555559999803e+00,-1.647609999999999886e+01,-1.054160000000000075e+01,1.000000000000000000e+00,1.747777777780000008e+02,8.045555555559999448e+02,0.000000000000000000e+00,1.616222222220000003e+04,0.000000000000000000e+00,1.818250000000000000e+04,0.000000000000000000e+00,2.078000000000000000e+04,1.000000000000000000e+00,1.111111111109999994e-01,1.666666666670000019e-01
6.758726885929999639e+01,3.200000000000000000e+01,2.900000000000000000e+01,4.281250000000000000e+00,-5.078110000000000213e+01,-6.539879999999999427e+01,7.241379310340000375e-01,2.953750000000000000e+02,1.021531250000000000e+03,1.875000000000000000e-01,1.686059375000000000e+04,1.935483870970000075e-01,1.740448387100000036e+04,2.000000000000000111e-01,1.798463333330000023e+04,8.125000000000000000e-01,9.375000000000000000e-02,1.034482758620000054e-01
5.887667887250000121e+01,1.600000000000000000e+01,1.700000000000000000e+01,5.062500000000000000e+00,-3.572610000000000241e+01,-3.204379999999999740e+01,8.823529411760000496e-01,2.766875000000000000e+02,1.073875000000000000e+03,0.000000000000000000e+00,1.204293750000000000e+04,0.000000000000000000e+00,1.284579999999999927e+04,0.000000000000000000e+00,1.376335714290000033e+04,1.000000000000000000e+00,6.250000000000000000e-02,5.882352941180000322e-02
4.922385620610000245e+01,2.300000000000000000e+01,2.200000000000000000e+01,4.913043478259999652e+00,-5.253759999999999764e+01,-4.337060000000000315e+01,7.727272727270000363e-01,2.855652173909999760e+02,9.100869565220000368e+02,3.478260869570000136e-01,1.579800000000000000e+04,3.636363636359999929e-01,1.651609090909999941e+04,3.809523809520000137e-01,1.730257142860000022e+04,9.130434782609999633e-01,8.695652173909999838e-02,9.090909090910000157e-02
5.835339983629999949e+01,2.200000000000000000e+01,2.400000000000000000e+01,3.772727272730000081e+00,-4.844610000000000127e+01,-4.647350000000000136e+01,7.500000000000000000e-01,2.395909090909999861e+02,9.777727272729999868e+02,4.090909090909999879e-01,1.437777272730000004e+04,4.285714285710000016e-01,1.506242857139999978e+04,4.500000000000000111e-01,1.581554999999999927e+04,8.181818181819999758e-01,1.363636363640000071e-01,1.250000000000000000e-01
9.062049061640000502e+01,2.900000000000000000e+01,2.900000000000000000e+01,5.344827586210000092e+00,-6.144210000000000349e+01,-6.150820000000000221e+01,8.275862068970000207e-01,2.400689655170000094e+02,9.987586206900000434e+02,1.379310344830000090e-01,1.078700000000000000e+04,1.428571428569999913e-01,1.117225000000000000e+04,1.481481481480000084e-01,1.158603703700000005e+04,9.655172413789999686e-01,6.896551724140000117e-02,6.896551724140000117e-02
4.700163398400000148e+01,2.400000000000000000e+01,2.600000000000000000e+01,4.958333333329999704e+00,-5.576659999999999684e+01,-4.921240000000000236e+01,8.076923076919999556e-01,2.262500000000000000e+02,8.847500000000000000e+02,3.333333333330000259e-01,1.081654166670000086e+04,3.478260869570000136e-01,1.128682608699999946e+04,3.636363636359999929e-01,1.179986363639999945e+04,9.166666666670000296e-01,1.250000000000000000e-01,1.153846153850000000e-01
9.999999996280000403e+01,7.000000000000000000e+00,7.000000000000000000e+00,4.428571428569999746e+00,-2.367340000000000089e+01,-2.146430000000000149e+01,1.000000000000000000e+00,1.547142857139999990e+02,6.648571428569999853e+02,2.857142857139999825e-01,5.508428571430000375e+03,3.333333333330000259e-01,6.426500000000000000e+03,4.000000000000000222e-01,7.711800000000000182e+03,1.000000000000000000e+00,1.428571428569999913e-01,1.428571428569999913e-01
5.214492753409999892e+01,3.300000000000000000e+01,3.000000000000000000e+01,5.030303030299999811e+00,-7.921059999999999945e+01,-6.811209999999999809e+01,8.333333333329999704e-01,2.434242424239999991e+02,8.097878787879999436e+02,1.818181818179999965e-01,1.011466666670000086e+04,1.875000000000000000e-01,1.043075000000000000e+04,1.935483870970000075e-01,1.076722580650000054e+04,9.393939393939999549e-01,6.060606060609999984e-02,6.666666666670000019e-02
2.124262016280000154e+01,1.200000000000000000e+01,1.000000000000000000e+01,4.666666666670000296e+00,-2.743250000000000099e+01,-1.886380000000000123e+01,1.000000000000000000e+00,1.245000000000000000e+02,4.865833333329999846e+02,1.666666666670000019e-01,1.176733333329999914e+04,1.818181818179999965e-01,1.283709090909999941e+04,2.000000000000000111e-01,1.412079999999999927e+04,1.000000000000000000e+00,1.666666666670000019e-01,2.000000000000000111e-01
3.519199265950000211e+01,3.200000000000000000e+01,2.800000000000000000e+01,5.218750000000000000e+00,-6.054059999999999775e+01,-5.309720000000000084e+01,8.214285714290000540e-01,2.555625000000000000e+02,1.083968750000000000e+03,2.500000000000000000e-01,1.402793750000000000e+04,2.580645161289999989e-01,1.448045161290000033e+04,2.666666666670000074e-01,1.496313333330000023e+04,8.750000000000000000e-01,9.375000000000000000e-02,1.071428571429999949e-01
5.092753622979999761e+01,3.400000000000000000e+01,2.900000000000000000e+01,6.029411764709999844e+00,-7.622369999999999379e+01,-6.732899999999999352e+01,8.275862068970000207e-01,2.561470588239999984e+02,1.083029411759999903e+03,2.941176470590000092e-01,1.184958823529999972e+04,3.030303030300000033e-01,1.220866666670000086e+04,3.125000000000000000e-01,1.259018750000000000e+04,8.529411764709999844e-01,8.823529411760000496e-02,1.034482758620000054e-01
7.752551312079999946e+01,2.800000000000000000e+01,2.300000000000000000e+01,4.000000000000000000e+00,-4.610049999999999670e+01,-4.174759999999999849e+01,9.130434782609999633e-01,2.248928571429999863e+02,9.660357142860000295e+02,7.142857142859999897e-02,1.587914285709999967e+04,7.407407407409999367e-02,1.646725925930000085e+04,7.692307692310000611e-02,1.710061538460000156e+04,7.857142857140000380e-01,1.071428571429999949e-01,1.304347826089999884e-01
3.020757020550000149e+01,2.300000000000000000e+01,2.100000000000000000e+01,4.130434782610000077e+00,-4.669859999999999900e+01,-3.850540000000000163e+01,9.523809523809999567e-01,1.463478260869999872e+02,6.206521739129999560e+02,2.608695652169999990e-01,1.381191304350000064e+04,2.727272727269999808e-01,1.443972727269999996e+04,2.857142857139999825e-01,1.512733333329999914e+04,9.565217391300000482e-01,1.304347826089999884e-01,1.428571428569999913e-01
4.333333332379999803e+01,6.000000000000000000e+00,6.000000000000000000e+00,5.666666666670000296e+00,-1.964939999999999998e+01,-1.510490000000000066e+01,1.000000000000000000e+00,2.763333333329999846e+02,1.421833333329999959e+03,0.000000000000000000e+00,8.809333333329999732e+03,0.000000000000000000e+00,1.057120000000000073e+04,0.000000000000000000e+00,1.321400000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.023698523200000210e+01,1.600000000000000000e+01,1.700000000000000000e+01,5.500000000000000000e+00,-2.944689999999999941e+01,-2.987379999999999924e+01,9.411764705880000248e-01,3.094375000000000000e+02,1.365125000000000000e+03,1.250000000000000000e-01,1.056437500000000000e+04,1.333333333329999870e-01,1.126866666670000086e+04,1.428571428569999913e-01,1.207357142860000022e+04,1.000000000000000000e+00,6.250000000000000000e-02,5.882352941180000322e-02
5.365497075479999722e+01,2.600000000000000000e+01,2.200000000000000000e+01,5.038461538460000000e+00,-5.923729999999999762e+01,-4.846470000000000056e+01,9.545454545449999495e-01,1.954230769229999964e+02,8.051538461540000071e+02,1.538461538460000055e-01,1.131123076919999949e+04,1.600000000000000033e-01,1.176368000000000029e+04,1.666666666670000019e-01,1.225383333329999914e+04,9.615384615380000444e-01,7.692307692310000611e-02,9.090909090910000157e-02
7.314723590330000036e+01,3.900000000000000000e+01,3.600000000000000000e+01,5.205128205130000296e+00,-8.613819999999999766e+01,-6.948470000000000368e+01,8.055555555560000025e-01,2.756410256409999988e+02,1.151948717949999946e+03,1.538461538460000055e-01,1.199707692309999948e+04,1.578947368420000053e-01,1.231278947370000060e+04,1.621621621619999953e-01,1.264556756759999917e+04,8.461538461540000222e-01,7.692307692310000611e-02,8.333333333329999426e-02
5.935368566639999699e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.511111111109999960e+00,-8.950020000000000664e+01,-8.173189999999999600e+01,7.777777777779999457e-01,1.991555555559999959e+02,7.897777777779999724e+02,2.666666666670000074e-01,1.488157777779999924e+04,2.727272727269999808e-01,1.521979545449999932e+04,2.790697674420000163e-01,1.557374418599999990e+04,8.222222222220000321e-01,1.333333333329999870e-01,1.333333333329999870e-01
6.472222221520000573e+01,1.300000000000000000e+01,1.200000000000000000e+01,4.846153846150000000e+00,-2.491039999999999921e+01,-2.174909999999999854e+01,1.000000000000000000e+00,2.310769230770000036e+02,1.099076923079999915e+03,0.000000000000000000e+00,1.006153846150000027e+04,0.000000000000000000e+00,1.090000000000000000e+04,0.000000000000000000e+00,1.189090909090000059e+04,9.230769230769999556e-01,7.692307692310000611e-02,8.333333333329999426e-02
3.492063491039999690e+01,9.000000000000000000e+00,9.000000000000000000e+00,5.888888888890000395e+00,-2.322960000000000136e+01,-1.990129999999999910e+01,1.000000000000000000e+00,1.902222222219999992e+02,5.513333333330000414e+02,4.444444444439999975e-01,1.472577777779999997e+04,5.000000000000000000e-01,1.656650000000000000e+04,5.714285714290000540e-01,1.893314285709999967e+04,1.000000000000000000e+00,2.222222222219999987e-01,2.222222222219999987e-01
7.441724941110000202e+01,1.600000000000000000e+01,1.600000000000000000e+01,4.375000000000000000e+00,-2.589750000000000085e+01,-2.553940000000000055e+01,8.750000000000000000e-01,2.126875000000000000e+02,8.130000000000000000e+02,1.250000000000000000e-01,1.045618750000000000e+04,1.333333333329999870e-01,1.115326666669999940e+04,1.428571428569999913e-01,1.194992857139999978e+04,1.000000000000000000e+00,6.250000000000000000e-02,6.250000000000000000e-02
5.213779956119999781e+01,2.300000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+00,-3.758590000000000231e+01,-3.922299999999999898e+01,8.260869565220000377e-01,2.344782608700000139e+02,8.676956521739999744e+02,1.739130434779999901e-01,1.322643478259999938e+04,1.818181818179999965e-01,1.382763636360000055e+04,1.904761904760000069e-01,1.448609523810000064e+04,8.695652173910000116e-01,1.304347826089999884e-01,1.304347826089999884e-01
4.722376941880000345e+01,5.200000000000000000e+01,4.800000000000000000e+01,4.307692307690000000e+00,-9.834260000000000446e+01,-1.047860000000000014e+02,7.916666666670000296e-01,2.168269230770000036e+02,7.428846153849999610e+02,1.153846153850000000e-01,1.475517307690000052e+04,1.176470588240000059e-01,1.504449019609999959e+04,1.199999999999999956e-01,1.534537999999999920e+04,7.884615384619999556e-01,1.538461538460000055e-01,1.666666666670000019e-01
3.499999999260000294e+01,8.000000000000000000e+00,7.000000000000000000e+00,5.125000000000000000e+00,-1.841390000000000171e+01,-2.084009999999999962e+01,1.000000000000000000e+00,2.843750000000000000e+02,1.263750000000000000e+03,0.000000000000000000e+00,8.351625000000000000e+03,0.000000000000000000e+00,9.544714285710000695e+03,0.000000000000000000e+00,1.113550000000000000e+04,1.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00
2.792863278420000128e+01,2.800000000000000000e+01,2.100000000000000000e+01,4.142857142859999620e+00,-5.416839999999999833e+01,-4.126429999999999865e+01,9.523809523809999567e-01,2.493571428570000137e+02,8.964642857139999705e+02,7.142857142859999897e-02,1.550357142860000022e+04,7.407407407409999367e-02,1.607777777779999997e+04,7.692307692310000611e-02,1.669615384619999895e+04,8.571428571429999810e-01,1.428571428569999913e-01,9.523809523810000677e-02
6.195990345429999735e+01,5.000000000000000000e+01,4.200000000000000000e+01,4.839999999999999858e+00,-1.057289999999999992e+02,-8.385490000000000066e+01,7.619047619050000053e-01,2.340600000000000023e+02,9.422000000000000455e+02,2.399999999999999911e-01,1.507700000000000000e+04,2.448979591840000081e-01,1.538469387760000063e+04,2.500000000000000000e-01,1.570520833329999914e+04,8.599999999999999867e-01,1.199999999999999956e-01,1.428571428569999913e-01
9.999999995390000151e+01,7.000000000000000000e+00,7.000000000000000000e+00,3.142857142860000064e+00,-1.487379999999999924e+01,-1.180380000000000074e+01,1.000000000000000000e+00,2.555714285710000127e+02,1.114857142860000067e+03,0.000000000000000000e+00,1.372542857139999978e+04,0.000000000000000000e+00,1.601300000000000000e+04,0.000000000000000000e+00,1.921559999999999854e+04,1.000000000000000000e+00,1.428571428569999913e-01,1.428571428569999913e-01
6.460803688789999910e+01,3.000000000000000000e+01,3.200000000000000000e+01,4.533333333329999881e+00,-7.497969999999999402e+01,-5.676209999999999667e+01,7.812500000000000000e-01,2.617666666669999813e+02,9.323666666670000041e+02,1.333333333329999870e-01,1.504206666670000050e+04,1.379310344830000090e-01,1.556075862070000039e+04,1.428571428569999913e-01,1.611650000000000000e+04,8.666666666669999852e-01,1.000000000000000056e-01,9.375000000000000000e-02
5.306161356989999689e+01,1.600000000000000000e+01,1.300000000000000000e+01,5.250000000000000000e+00,-2.871089999999999876e+01,-2.769350000000000023e+01,1.000000000000000000e+00,2.581875000000000000e+02,1.035937500000000000e+03,1.250000000000000000e-01,1.001150000000000000e+04,1.333333333329999870e-01,1.067893333329999950e+04,1.428571428569999913e-01,1.144171428569999989e+04,1.000000000000000000e+00,6.250000000000000000e-02,7.692307692310000611e-02
7.472328649969999503e+01,3.400000000000000000e+01,3.200000000000000000e+01,5.205882352939999791e+00,-9.270109999999999673e+01,-6.607769999999999300e+01,8.750000000000000000e-01,1.501470588239999984e+02,5.216764705880000292e+02,5.882352941180000322e-02,7.662176470589999553e+03,6.060606060609999984e-02,7.894363636359999873e+03,6.250000000000000000e-02,8.141062500000000000e+03,9.411764705880000248e-01,5.882352941180000322e-02,3.125000000000000000e-02
9.999999993890000383e+01,4.000000000000000000e+00,4.000000000000000000e+00,7.250000000000000000e+00,-1.695289999999999964e+01,-1.469439999999999991e+01,1.000000000000000000e+00,2.242500000000000000e+02,1.226750000000000000e+03,1.750000000000000000e+00,5.300500000000000000e+03,2.333333333330000148e+00,7.067333333329999732e+03,3.500000000000000000e+00,1.060100000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.197478991450000052e+01,5.300000000000000000e+01,4.600000000000000000e+01,4.811320754719999648e+00,-1.180570000000000022e+02,-9.210160000000000480e+01,6.521739130429999864e-01,3.189622641509999994e+02,1.209660377359999984e+03,1.509433962260000039e-01,1.433239622640000016e+04,1.538461538460000055e-01,1.460801923080000051e+04,1.568627450979999949e-01,1.489445098040000084e+04,7.358490566040000180e-01,1.132075471700000058e-01,1.304347826089999884e-01
4.146655813169999760e+01,3.100000000000000000e+01,3.700000000000000000e+01,5.548387096769999971e+00,-7.517369999999999663e+01,-7.737250000000000227e+01,8.378378378380000324e-01,2.449032258059999947e+02,9.872903225810000549e+02,2.258064516130000032e-01,1.131322580650000054e+04,2.333333333329999926e-01,1.169033333329999914e+04,2.413793103449999866e-01,1.209344827590000023e+04,9.677419354840000043e-01,6.451612903230000140e-02,5.405405405409999947e-02
9.999999997630000337e+01,1.100000000000000000e+01,1.000000000000000000e+01,4.909090909089999677e+00,-1.652599999999999980e+01,-1.532590000000000074e+01,1.000000000000000000e+00,2.095454545450000126e+02,9.744545454550000159e+02,1.818181818179999965e-01,1.051381818179999937e+04,2.000000000000000111e-01,1.156520000000000073e+04,2.222222222219999987e-01,1.285022222220000003e+04,1.000000000000000000e+00,9.090909090910000157e-02,1.000000000000000056e-01
8.016694033660000684e+01,3.700000000000000000e+01,3.600000000000000000e+01,4.513513513510000408e+00,-7.741490000000000293e+01,-6.222809999999999775e+01,8.333333333329999704e-01,2.233783783780000078e+02,1.001702702700000032e+03,1.351351351350000007e-01,1.240867567570000028e+04,1.388888888890000006e-01,1.275336111109999911e+04,1.428571428569999913e-01,1.311774285710000004e+04,8.648648648650000270e-01,5.405405405409999947e-02,5.555555555560000303e-02
4.195286194879999897e+01,1.800000000000000000e+01,1.500000000000000000e+01,5.055555555559999803e+00,-3.300959999999999894e+01,-3.250610000000000355e+01,1.000000000000000000e+00,2.680555555560000016e+02,1.283888888890000089e+03,0.000000000000000000e+00,1.493744444440000007e+04,0.000000000000000000e+00,1.581611764709999989e+04,0.000000000000000000e+00,1.680462500000000000e+04,1.000000000000000000e+00,1.111111111109999994e-01,1.333333333329999870e-01
7.879468598709999583e+01,3.500000000000000000e+01,2.900000000000000000e+01,5.142857142859999620e+00,-8.303700000000000614e+01,-6.264399999999999835e+01,9.310344827590000261e-01,2.116857142860000067e+02,9.113142857139999933e+02,1.714285714290000040e-01,1.307042857139999978e+04,1.764705882350000032e-01,1.345485294120000071e+04,1.818181818179999965e-01,1.386257575759999963e+04,9.142857142860000286e-01,5.714285714290000262e-02,6.896551724140000117e-02
9.999999993890000383e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.200000000000000178e+00,-1.972909999999999897e+01,-1.893939999999999912e+01,1.000000000000000000e+00,1.007999999999999972e+02,6.076000000000000227e+02,4.000000000000000222e-01,4.316600000000000364e+03,5.000000000000000000e-01,5.395750000000000000e+03,6.666666666670000296e-01,7.194333333329999732e+03,1.000000000000000000e+00,2.000000000000000111e-01,2.000000000000000111e-01
