1-dcu-symantec;2-dcu-symantec;3-dcu-symantec;4-dcu-symantec;5-dcu-symantec;6-dcu-symantec;7-dcu-symantec;8-dcu-symantec;9-dcu-symantec;10-dcu-symantec;11-dcu-symantec;12-dcu-symantec;13-dcu-symantec;14-dcu-symantec;15-dcu-symantec;16-dcu-symantec;17-dcu-symantec;18-dcu-symantec;19-dcu-symantec;20-dcu-symantec;21-dcu-symantec;22-dcu-symantec;23-dcu-symantec;24-dcu-symantec;25-dcu-symantec;26-dcu-symantec;27-dcu-symantec;28-dcu-symantec;29-dcu-symantec;30-dcu-symantec;31-dcu-symantec;32-dcu-symantec;33-dcu-symantec;34-dcu-symantec;35-dcu-symantec;36-dcu-symantec;37-dcu-symantec;38-dcu-symantec;39-dcu-symantec;40-dcu-symantec;41-dcu-symantec;42-dcu-symantec;43-dcu-symantec;44-dcu-symantec;45-dcu-symantec;46-dcu-symantec;47-dcu-symantec;48-dcu-symantec;49-dcu-symantec;50-dcu-symantec;51-dcu-symantec;52-dcu-symantec;53-dcu-symantec;54-dcu-symantec;55-dcu-symantec;56-dcu-symantec;57-dcu-symantec;58-dcu-symantec;59-dcu-symantec;60-dcu-symantec;61-dcu-symantec;62-dcu-symantec;63-dcu-symantec;64-dcu-symantec;65-dcu-symantec;66-dcu-symantec;67-dcu-symantec;68-dcu-symantec;69-dcu-symantec;70-dcu-symantec;71-dcu-symantec;72-dcu-symantec;73-dcu-symantec;74-dcu-symantec;75-dcu-symantec;76-dcu-symantec;77-dcu-symantec;78-dcu-symantec;79-dcu-symantec;80-dcu-symantec;81-dcu-symantec;82-dcu-symantec;83-dcu-symantec;84-dcu-symantec;85-dcu-symantec;86-dcu-symantec;87-dcu-symantec;88-dcu-symantec;89-dcu-symantec;90-dcu-symantec;91-dcu-symantec;92-dcu-symantec;93-dcu-symantec;94-dcu-symantec;95-dcu-symantec;96-dcu-symantec;97-dcu-symantec;98-dcu-symantec;99-dcu-symantec;100-dcu-symantec;101-dcu-symantec;102-dcu-symantec;103-dcu-symantec;104-dcu-symantec;105-dcu-symantec;106-dcu-symantec;107-dcu-symantec;108-dcu-symantec;109-dcu-symantec;110-dcu-symantec;111-dcu-symantec;112-dcu-symantec;113-dcu-symantec;114-dcu-symantec;115-dcu-symantec;116-dcu-symantec;117-dcu-symantec;118-dcu-symantec;119-dcu-symantec;120-dcu-symantec;121-dcu-symantec;122-dcu-symantec;123-dcu-symantec;124-dcu-symantec;125-dcu-symantec;126-dcu-symantec;127-dcu-symantec;128-dcu-symantec;129-dcu-symantec;130-dcu-symantec;131-dcu-symantec;132-dcu-symantec;133-dcu-symantec;134-dcu-symantec;135-dcu-symantec;136-dcu-symantec;137-dcu-symantec;138-dcu-symantec;139-dcu-symantec;140-dcu-symantec;141-dcu-symantec;142-dcu-symantec;143-dcu-symantec;144-dcu-symantec;145-dcu-symantec;146-dcu-symantec;147-dcu-symantec;148-dcu-symantec;149-dcu-symantec;150-dcu-symantec;151-dcu-symantec;152-dcu-symantec;153-dcu-symantec;154-dcu-symantec;155-dcu-symantec;156-dcu-symantec;157-dcu-symantec;158-dcu-symantec;159-dcu-symantec;160-dcu-symantec;161-dcu-symantec;162-dcu-symantec;163-dcu-symantec;164-dcu-symantec;165-dcu-symantec;166-dcu-symantec;167-dcu-symantec;168-dcu-symantec;169-dcu-symantec;170-dcu-symantec;171-dcu-symantec;172-dcu-symantec;173-dcu-symantec;174-dcu-symantec;175-dcu-symantec;176-dcu-symantec;177-dcu-symantec;178-dcu-symantec;179-dcu-symantec;180-dcu-symantec;181-dcu-symantec;182-dcu-symantec;183-dcu-symantec;184-dcu-symantec;185-dcu-symantec;186-dcu-symantec;187-dcu-symantec;188-dcu-symantec;189-dcu-symantec;190-dcu-symantec;191-dcu-symantec;192-dcu-symantec;193-dcu-symantec;194-dcu-symantec;195-dcu-symantec;196-dcu-symantec;197-dcu-symantec;198-dcu-symantec;199-dcu-symantec;200-dcu-symantec;201-dcu-symantec;202-dcu-symantec;203-dcu-symantec;204-dcu-symantec;205-dcu-symantec;206-dcu-symantec;207-dcu-symantec;208-dcu-symantec;209-dcu-symantec;210-dcu-symantec;211-dcu-symantec;212-dcu-symantec;213-dcu-symantec;214-dcu-symantec;215-dcu-symantec;216-dcu-symantec;217-dcu-symantec;218-dcu-symantec;219-dcu-symantec;220-dcu-symantec;221-dcu-symantec;222-dcu-symantec;223-dcu-symantec;224-dcu-symantec;225-dcu-symantec;226-dcu-symantec;227-dcu-symantec;228-dcu-symantec;229-dcu-symantec;230-dcu-symantec;231-dcu-symantec;232-dcu-symantec;233-dcu-symantec;234-dcu-symantec;235-dcu-symantec;236-dcu-symantec;237-dcu-symantec;238-dcu-symantec;239-dcu-symantec;240-dcu-symantec;241-dcu-symantec;242-dcu-symantec;243-dcu-symantec;244-dcu-symantec;245-dcu-symantec;246-dcu-symantec;247-dcu-symantec;248-dcu-symantec;249-dcu-symantec;250-dcu-symantec;251-dcu-symantec;252-dcu-symantec;253-dcu-symantec;254-dcu-symantec;255-dcu-symantec;256-dcu-symantec;257-dcu-symantec;258-dcu-symantec;259-dcu-symantec;260-dcu-symantec;261-dcu-symantec;262-dcu-symantec;263-dcu-symantec;264-dcu-symantec;265-dcu-symantec;266-dcu-symantec;267-dcu-symantec;268-dcu-symantec;269-dcu-symantec;270-dcu-symantec;271-dcu-symantec;272-dcu-symantec;273-dcu-symantec;274-dcu-symantec;275-dcu-symantec;276-dcu-symantec;277-dcu-symantec;278-dcu-symantec;279-dcu-symantec;280-dcu-symantec;281-dcu-symantec;282-dcu-symantec;283-dcu-symantec;284-dcu-symantec;285-dcu-symantec;286-dcu-symantec;287-dcu-symantec;288-dcu-symantec;289-dcu-symantec;290-dcu-symantec;291-dcu-symantec;292-dcu-symantec;293-dcu-symantec;294-dcu-symantec;295-dcu-symantec;296-dcu-symantec;297-dcu-symantec;298-dcu-symantec;299-dcu-symantec;300-dcu-symantec;301-dcu-symantec;302-dcu-symantec;303-dcu-symantec;304-dcu-symantec;305-dcu-symantec;306-dcu-symantec;307-dcu-symantec;308-dcu-symantec
1;1;12;2.0833333333;2.0833333333;1;-114.89;-115.998;-92.5693;-53.2674;0;3.973;0;-0.492;0;0;-0.458;0;0;-9.38;-1.241;-1.367;-0.998;-1.251;0.925;-0.494;0.282;0.776;-207.5;-8.301;0.6544;4.767;31.15;-207;-8.281;0.6533;4.811;31.11;-207.8;-8.312;0.6515;4.847;31.06;-1;-1;0;49;50;50;-1;-1;0;14;15;15;0.069;-0.244;-0.313;6.21;6.141;6.454;50;0.96;1;0.9796;0.9607;0.9601;0.8889;1;0.96;1;0.9796;0.9607;0.9601;0.8889;1;50;1;1;1;1;1;1;1;50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4397;260;4;0;0;0;0;0;4397;260;4;0;0;0;0;0;1;2;2394276100;4.57;17532;23;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;-52.1375;4;-29.6267;96;0.102941;0.235294;0.073529;0.073529;0.073529;0.073529;0.073529;0.073529;0.147059;0.073529;0.088235;0.132353;0.088235;0.073529;0.147059;0.088235;0.088235;0.073529;0.132353;0.088235;0.0329;0;9.4117647059;0.5195089448;24;10.7279693487;0.4323806261;25;0;0.04;0.4;0;0.04;0.04;0;0;0;0.04;0;0.36;0;0;0;0.08;0.16;0;2.28;0.16;0;0;0;0;0;0;0.12;0;0.04;0.6;0;0;0.12;0;0;0.28;0.2;0;0;0.6;0;0.24;0.6;0;0;0;0.28;1.56;0.6;0;0.32;0.04;0.08;0;0.12;0.12;0;0;0;0.12;0;0;0.24;0;1.44;0.04;0;0.84;230;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;4.24;-51.3567;-50.6829;1.0869565;356.72;0.031375013;0;1;0.041666668;0.7916667;0.13043478;0.26086956;1;2;2
0.8965517241;1.1666666667;20;1.6;1.7;0.9411764706;-147.287;-149.514;-133.623;-74.1603;-0.236;5.403;0;-0.664;-0.009;-0.115;-0.732;0;-0.118;-13.141;-1.555;-1.393;-1.056;-1.235;1.542;5.11;22.509;17.399;-322.6;-10.081;0.75;2.46;43.67;-327.7;-10.24;0.7579;2.15;44.01;-345.1;-10.784;0.78;1.182;45;0;0;0;53;53;53;0;0;0;9;9;9;-1.104;0.2;1.304;6.178;7.282;5.978;50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;50;1;1;1;1;1;1;1;50;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1370;97;4;0;0;0;0;0;1370;97;4;0;0;0;0;0;0;72;452124;3.28;6732;28;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;-74.0012;4;-28.6196;28;0.071429;0.3;0.071429;0.085714;0.071429;0.1;0.071429;0.071429;0.085714;0.071429;0.067568;0.22973;0.067568;0.081081;0.135135;0.108108;0.081081;0.081081;0.081081;0.067568;0.08302;0;7.5692041523;0.5025099914;30;9.9734042553;0.4369054089;30;0;0.0294117647;0.3235294118;0;0.0294117647;0.0294117647;0;0;0.0294117647;0.0294117647;0;0.2647058824;0;0;0;0.0588235294;0.1176470588;0;1.9117647059;0.1176470588;0;0;0;0;0;0;0.0882352941;0.0294117647;0.0294117647;0.4411764706;0;0;0.0882352941;0;0;0.2352941176;0.1470588235;0;0;0.5;0;0.2058823529;0.4705882353;0;0;0;0.2058823529;1.2647058824;0.5;0;0.3235294118;0.0294117647;0.0588235294;0;0.0882352941;0.0882352941;0;0;0;0.0882352941;0;0.0294117647;0.1764705882;0;1.2647058824;0.0588235294;0.0588235294;0.5294117647;1634;25;7;1;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32;34;3.6875;-84.0007;-66.6459;1.2592592;291.4375;0.055342615;0;0.875;0.06451613;0.67741936;0;0.13333334;1;4;3
1;1;9;1.2222222222;1.2222222222;1;-52.7355;-53.3747;-47.9173;-24.8559;0;1.748;0;-0.517;0;0;-0.714;0;0;-4.633;-0.734;-0.447;-0.497;-0.406;0.694;7.211;3.393;-3.818;-126.6;-11.509;0.8162;-0.159;16.06;-133.8;-12.164;0.8438;-0.614;16.54;-130;-11.817;0.8257;-0.315;16.22;0;3;3;23;23;20;0;3;3;10;10;7;2.834;-0.512;-3.346;8.651;5.817;9.163;50;1;1;1;1;1;1;1;0.8889;0.6667;0.7619;0.922;0.9175;0.75;1;50;0.8889;0.6667;0.7619;0.922;0.9175;0.75;1;50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10328;306;6;0;0;0;0;0;10328;306;6;0;0;0;0;0;0;2;1;0.05;150;10;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-24.6564;1;-12.9762;325;0.087719;0.140351;0.087719;0.105263;0.087719;0.087719;0.105263;0.105263;0.105263;0.087719;0.087719;0.157895;0.105263;0.087719;0.087719;0.087719;0.087719;0.087719;0.105263;0.105263;0.00836;0;32.1802091714;0.3816330911;12;33.67003367;0.4110545806;9;0;0.0909090909;1.0909090909;0;0.1818181818;0.0909090909;0;0;0.0909090909;0.0909090909;0;0.8181818182;0.0909090909;0;0;0.1818181818;0.3636363636;0;6.1818181818;0.4545454545;0;0;0;0;0;0;0.2727272727;0.0909090909;0.0909090909;1.3636363636;0;0;0.2727272727;0;0;0.8181818182;0.4545454545;0;0;1.5454545455;0;0.6363636364;1.4545454546;0;0;0;0.6363636364;3.9090909091;1.5454545455;0;1;0.0909090909;0.1818181818;0;0.3636363636;0.2727272727;0;0;0;0.2727272727;0;0.0909090909;0.5454545455;0;4.0909090909;0.1818181818;0.1818181818;0.4545454545;5178;139;27;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;11;11;4.181818;-30.0067;-22.7173;1;139.09091;0.03803974;0;1;0;0.6;0.11111111;0.11111111;1;0;0
1.0714285714;1;6;3;2.8333333333;1.0588235294;-67.3753;-70.2674;-60.8344;-38.712;0;2.702;0;-0.179;0;0;-0.204;0;0;-6.546;-1.019;-1.094;-0.479;-0.856;0.463;3.572;5.891;2.319;-110.4;-6.136;0.5158;5.926;19.83;-114;-6.334;0.5296;5.706;20.06;-116.3;-6.463;0.5352;5.604;20.16;0;0;0;37;37;37;0;0;0;12;12;12;0.511;0.837;0.326;12.213;11.702;11.376;50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;50;1;1;1;1;1;1;1;50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;25546;1718;53;1;0;0;0;0;25546;1718;53;1;0;0;0;0;1;2;1483350;0.58;3641;15;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;-36.739;3;-25.2321;56;0.1;0.183333;0.083333;0.083333;0.1;0.083333;0.083333;0.083333;0.083333;0.116667;0.098361;0.180328;0.081967;0.081967;0.081967;0.081967;0.098361;0.081967;0.081967;0.131148;0.05078;0;31.5208825847;0.2512087984;29;27.0061728395;0.3668162892;22;0;0.0588235294;0.7647058824;0;0.1176470588;0.1176470588;0;0;0.0588235294;0.0588235294;0;0.6470588235;0.0588235294;0;0;0.1764705882;0.2352941176;0;4.0588235294;0.2941176471;0;0;0;0;0;0;0.1764705882;0.0588235294;0.1176470588;0.8823529412;0;0;0.1764705882;0;0;0.5882352941;0.3529411765;0;0;1.1176470588;0;0.4117647059;1.0588235294;0;0;0;0.4117647059;2.5294117647;1;0;0.6470588235;0.1176470588;0.1176470588;0;0.2941176471;0.1764705882;0;0;0;0.1764705882;0;0.0588235294;0.3529411765;0;2.7058823529;0.1764705882;0;0.8823529412;29;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;17;3.3888888;-31.0044;-36.718;1.1333333;264.27777;0.020501914;0;1;0;0.9411765;0;0.75;1;3;3
0.8181818182;1.3333333333;11;1.9090909091;2.1818181818;0.875;-89.5251;-92.5945;-84.5495;-47.9357;0;3.814;0;-0.685;0;0;-0.86;0;0;-7.879;-1.417;-1.634;-0.656;-1.308;0.848;5.332;6.581;1.249;-217.7;-10.366;0.764;1.231;29.06;-223;-10.62;0.7761;0.901;29.41;-224.3;-10.679;0.7752;0.915;29.39;1;1;0;44;43;43;0;0;0;15;15;15;0.912;1.718;0.806;6.262;5.35;4.544;50;0.9545;0.913;0.9333;0.972;0.9713;0.85;0.9529;0.9545;0.913;0.9333;0.972;0.9713;0.85;0.9529;50;1;1;1;1;1;1;1;50;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;7802;1071;31;9;0;0;0;0;7802;1071;31;9;0;0;0;0;-6;0;0;0.01;0;19;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;-44.273;4;-27.7989;38;0.078125;0.21875;0.078125;0.078125;0.078125;0.078125;0.09375;0.078125;0.140625;0.078125;0.074627;0.179104;0.074627;0.074627;0.119403;0.074627;0.089552;0.074627;0.164179;0.074627;0.07332;0;11.7288294628;0.564249905;20;12.025012025;0.5183282721;21;0;0.0416666667;0.5833333333;0;0.0833333333;0.125;0;0;0.0416666667;0.0416666667;0;0.5416666667;0.0416666667;0;0;0.125;0.1666666667;0;3;0.2083333333;0;0;0;0;0;0;0.125;0.0416666667;0.125;0.625;0;0;0.125;0;0;0.4166666667;0.3333333333;0;0;0.8333333333;0;0.2916666667;0.7916666667;0;0;0;0.2916666667;1.9166666667;0.75;0.0416666667;0.4583333333;0.125;0.125;0;0.25;0.1666666667;0;0;0;0.125;0;0.0416666667;0.25;0;2.0416666667;0.125;0;0.75;29;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;24;3.857143;-46.4844;-46.515;1.1428572;152.42857;0.03127793;0;1;0;0.85;0;0.47368422;1;2;2
0.9333333333;1;8;2.25;2.375;0.9473684211;-65.1042;-67.1817;-68.2965;-38.2295;0;3.02;0;-0.287;0;0;-0.371;0;0;-6.332;-1.031;-1.109;-0.655;-1.507;0.617;-0.111;2.837;2.948;-113.9;-6.327;0.5292;5.705;20.06;-113.8;-6.321;0.5287;5.72;20.05;-116.7;-6.485;0.5367;5.578;20.19;0;0;0;37;37;37;0;0;0;10;10;10;1.377;3.14;1.763;15.902;14.525;12.762;50;1;1;1;1;1;1;1;1;1;1;1;1;1;1;50;1;1;1;1;1;1;1;50;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4400;62;18;0;0;0;0;0;4271;62;18;0;0;0;0;0;0;24;2766;0.7;2145;16;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;-38.9429;3;-24.4998;111;0.098361;0.163934;0.081967;0.081967;0.131148;0.081967;0.098361;0.081967;0.098361;0.081967;0.09375;0.15625;0.09375;0.078125;0.140625;0.09375;0.09375;0.078125;0.09375;0.078125;0.02931;0;10.101010101;0.6762614586;12;16.835016835;0.6028817682;14;0;0.0526315789;0.7894736842;0;0.1052631579;0.1578947368;0;0;0.0526315789;0.1052631579;0;0.6842105263;0.0526315789;0;0;0.2105263158;0.2631578947;0;3.8947368421;0.2631578947;0;0;0;0;0;0;0.2631578947;0.0526315789;0.1578947368;0.7894736842;0;0;0.1578947368;0;0;0.5789473684;0.4210526316;0;0;1.1052631579;0;0.3684210526;1.1052631579;0;0;0;0.5263157895;2.4736842105;0.9473684211;0.0526315789;0.5789473684;0.1578947368;0.1578947368;0.1052631579;0.3157894737;0.2105263158;0;0;0;0.1578947368;0;0.0526315789;0.3157894737;0;2.6315789474;0.1578947368;0;0.5789473684;5933;26;12;0;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;18;19;3.6111112;-38.7255;-33.4437;1.117647;369.16666;0.022031473;0;1;0;0.9411765;0.125;0.4375;1;2;2
0.6;1;4;1.5;2.5;0.6;-32.8371;-33.0159;-38.1492;-27.4806;-0.354;1.589;0;-0.056;-0.024;-0.123;-0.019;-0.001;-0.01;-5.18;-0.175;-0.214;-0.31;-0.453;0.308;0.479;-0.98;-1.459;-103.8;-17.305;1.012;-2.312;11.08;-104.3;-17.384;1.0141;-2.338;11.11;-102.8;-17.141;1.0044;-2.201;10.96;0;0;0;12;12;12;0;0;0;5;5;5;1.765;2.102;0.337;9.524;7.759;7.422;50;0.8333;0.8333;0.8333;0.9881;0.9877;0.9286;0.9762;0.8333;0.8333;0.8333;0.9881;0.9877;0.9286;0.9762;50;1;1;1;1;1;1;1;50;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2208;1;0;0;0;9999999;9999999;9999999;180;1;0;0;0;0;0;0;0;1;0;0.05;136;6;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-26.6497;1;-8.56023;320;0.089286;0.107143;0.089286;0.107143;0.089286;0.089286;0.089286;0.089286;0.142857;0.107143;0.083333;0.116667;0.083333;0.133333;0.133333;0.083333;0.083333;0.083333;0.116667;0.083333;0.02768;0;17.7304964539;0.6042750795;36;51.0204081633;0;22;0;0.1;1.5;0;0.2;0.3;0;0;0.1;0.2;0;1.3;0.1;0;0;0.4;0.5;0;7.8;0.5;0;0;0;0;0;0;0.5;0.1;0.3;1.5;0;0;0.3;0;0;1.1;0.9;0;0;2.1;0;0.7;2.1;0;0;0;1;4.9;1.8;0.1;1.1;0.3;0.3;0.2;0.6;0.4;0;0;0;0.3;0;0.1;0.6;0;5.3;0.3;0;0.4;7903;1764;38;21;4;2;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;6;10;7;-23.8588;-26.8341;1.25;56.5;0.038168963;0;1;0.2;0.6;0;0;1;0;0
0.7857142857;1;11;1.0909090909;1.3636363636;0.8;-51.5276;-52.1746;-53.7145;-28.8583;-1.297;2.384;-200;-0.122;-0.392;-0.127;-0.011;-0.004;-0.223;-5.077;-1.501;-0.823;-1.77;-1.519;0.694;5.639;17.058;11.419;-165.9;-13.822;0.9066;-1.95;19.37;-171.5;-14.292;0.9228;-2.302;19.75;-182.9;-15.243;0.95;-2.955;20.42;0;-2;-2;20;20;22;0;-1;-1;5;5;6;3.154;9.477;6.323;16.383;13.229;6.906;50;1;1;1;1;1;1;1;0.6;0.75;0.6667;0.9252;0.923;0.8;0.9833;50;0.6;0.75;0.6667;0.9252;0.923;0.8;0.9833;50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2985;177;29;2;0;0;0;0;2985;177;29;2;0;0;0;0;-6;0;0;0.01;0;11;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-29.0217;1;-8.97678;140;0.090909;0.163636;0.090909;0.090909;0.109091;0.090909;0.090909;0.090909;0.090909;0.090909;0.086207;0.155172;0.086207;0.086207;0.155172;0.086207;0.086207;0.086207;0.086207;0.086207;0.01887;0.1666666667;37.2439478585;0;48;28.7356321839;0.2460137258;38;0;0.0666666667;1.0666666667;0;0.1333333333;0.2;0;0;0.0666666667;0.1333333333;0;0.8666666667;0.0666666667;0;0;0.2666666667;0.3333333333;0;5.4666666667;0.3333333333;0;0;0;0;0;0;0.3333333333;0.0666666667;0.2;1.2;0;0;0.2;0;0;0.7333333333;0.6;0;0;1.4;0;0.4666666667;1.4;0;0;0;0.6666666667;3.5333333333;1.2;0.0666666667;0.7333333333;0.2;0.2;0.1333333333;0.4;0.2666666667;0;0;0;0.2;0;0.0666666667;0.4;0;3.7333333333;0.2;0.3333333333;0.3333333333;85735;8953;1282;79;25;9;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;12;15;5.6666665;-30.9435;-30.5002;1.25;102.666664;0.055534318;0.083333336;0.75;0;0.36363637;0;0.2;0.8181818;0;0
1;1;6;2.3333333333;2.3333333333;1;-52.0898;-53.9908;-54.0802;-25.4084;0;2.225;0;-0.14;0;0;-0.209;0;0;-4.728;-0.554;-0.668;-0.336;-0.756;0.463;0.797;2.367;1.57;-105.2;-7.511;0.6068;3.377;16.7;-106;-7.568;0.6103;3.333;16.76;-107.5;-7.68;0.6138;3.276;16.81;1;-1;-2;28;27;29;1;-1;-2;7;6;8;0.294;1.191;0.897;9.213;8.919;8.022;50;1;0.9286;0.963;0.9698;0.9691;0.9231;1;0.7333;0.7857;0.7586;0.9378;0.9329;0.7333;0.9379;50;0.7333;0.8462;0.7857;0.9302;0.9262;0.7857;0.9354;50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5477;190;13;0;0;0;0;0;5477;190;13;0;0;0;0;0;0;13;208;0.43;2130;13;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;-26.5704;4;-13.1032;56;0.080645;0.193548;0.080645;0.096774;0.080645;0.080645;0.096774;0.080645;0.129032;0.080645;0.083333;0.183333;0.083333;0.083333;0.1;0.083333;0.1;0.083333;0.116667;0.083333;0.02772;0;5.7603686636;0.9193227152;3;5.7603686636;0.9193227152;2;0;0.0714285714;1.2142857143;0;0.1428571429;0.2142857143;0;0;0.0714285714;0.1428571429;0;0.9285714286;0.0714285714;0;0;0.2857142857;0.3571428571;0;6.0714285714;0.3571428571;0;0;0;0;0;0;0.3571428571;0.0714285714;0.2142857143;1.2857142857;0;0;0.2857142857;0;0;0.8571428571;0.6428571429;0;0;1.5;0;0.5714285714;1.5714285714;0;0;0;0.7142857143;3.7857142857;1.3571428571;0.0714285714;0.8571428571;0.2142857143;0.2142857143;0.1428571429;0.4285714286;0.2857142857;0;0;0;0.2142857143;0;0.0714285714;0.4285714286;0;4.2142857143;0.2857142857;0;0.6428571429;12968;1062;159;5;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;14;14;3.5;-24.6905;-25.2386;1;206.21428;0.02498786;0;1;0;1;0.083333336;0.6666667;1;0;0
0.8;2;7;1.2857142857;1.4285714286;0.9;-48.9347;-49.1446;-43.2611;-36.126;-0.236;1.589;0;-0.149;-0.027;-0.085;-0.216;-0.001;-0.043;-6.367;-0.759;-0.721;-0.4;-0.486;0.54;0.428;-0.052;-0.48;-165;-18.334;1.0376;-4.06;17.24;-165.4;-18.382;1.0388;-4.081;17.27;-165;-18.328;1.0343;-3.979;17.15;-2;-2;0;18;20;20;0;0;0;5;5;5;1.324;2.411;1.087;7.045;5.721;4.634;50;0.7273;0.8889;0.8;0.945;0.9387;0.7273;0.9722;0.7273;0.8889;0.8;0.945;0.9387;0.7273;0.9722;50;1;1;1;1;1;1;1;50;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4398;262;26;2;0;0;0;0;4398;262;2;0;0;0;0;0;-6;0;0;0;0;9;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-34.9308;2;-13.754;415;0.089286;0.107143;0.089286;0.160714;0.089286;0.089286;0.107143;0.089286;0.089286;0.089286;0.086207;0.137931;0.086207;0.137931;0.103448;0.086207;0.103448;0.086207;0.086207;0.086207;0.02626;0;47.2813238771;0;14;46.783625731;0;22;0;0.1;1.7;0;0.2;0.4;0;0;0.1;0.2;0;1.3;0.1;0;0;0.4;0.5;0;8.8;0.5;0;0;0;0;0;0;0.5;0.1;0.3;1.9;0;0;0.4;0;0;1.3;0.9;0;0;2.1;0;0.8;2.2;0;0;0;1;5.4;2;0.1;1.2;0.3;0.3;0.2;0.6;0.4;0;0;0;0.3;0;0.1;0.6;0;6.1;0.4;0.1;0.5;2875;66;6;0;0;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;10;4.5555553;-38.3852;-31.5302;1;72.22222;0.10377871;0;0.8888889;0;0.375;0;0;1;0;0
